method,assignment_key,requested_K,realized_K,metacell_id,metacell_size,mast_count,purity,fold_enrichment,fisher_p,fisher_q,is_target_containing,is_associated,is_majority,is_high_purity
GARQ,metacell,403,403,44,45,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,199,30,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,382,31,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,287,32,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,13,47,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,154,15,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,315,53,7,0.1320754716981132,28.812085670576238,4.144693084644455e-09,5.56770437703905e-07,True,True,False,False
GARQ,metacell,403,403,238,54,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,121,51,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,387,58,1,0.017241379310344827,3.761183597390494,0.2342945307746334,1.0,True,False,False,False
GARQ,metacell,403,403,113,52,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,292,29,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,126,25,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,320,32,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,26,48,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,98,19,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,165,17,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,312,16,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,221,16,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,203,38,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,353,30,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,91,43,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,72,30,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,363,21,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,264,59,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,60,43,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,108,30,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,377,30,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,59,20,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,77,70,1,0.014285714285714285,3.116409266409266,0.2755269800780198,1.0,True,False,False,False
GARQ,metacell,403,403,48,16,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,250,24,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,194,16,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,153,59,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,140,31,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,171,27,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,157,19,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,118,15,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,311,14,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,385,23,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,314,17,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,375,18,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,88,20,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,16,52,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,52,48,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,301,24,1,0.041666666666666664,9.089527027027026,0.10447798202218181,1.0,True,False,False,False
GARQ,metacell,403,403,357,16,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,10,51,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,66,12,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,188,23,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,395,36,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,177,19,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,389,17,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,164,48,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,123,51,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,162,19,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,362,23,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,272,18,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,306,9,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,147,26,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,136,28,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,281,41,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,47,42,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,293,40,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,0,14,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,83,15,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,202,23,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,163,9,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,196,34,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,370,56,1,0.017857142857142856,3.895511583011583,0.2272009309197518,1.0,True,False,False,False
GARQ,metacell,403,403,23,23,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,84,36,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,332,18,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,61,18,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,148,16,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,170,56,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,42,14,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,236,21,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,276,10,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,297,20,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,355,15,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,237,10,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,303,14,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,360,12,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,185,9,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,291,11,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,63,13,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,159,15,0,0.0,0.0,1.0,1.0,False,False,False,False
GARQ,metacell,403,403,100,7,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,287,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,274,48,3,0.0625,13.63429054054054,0.0013791892505433704,0.06175702977433092,True,False,False,False
MetaQ,metacell,403,403,30,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,131,51,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,363,30,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,181,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,153,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,138,49,1,0.02040816326530612,4.452013237727523,0.2018590285279143,1.0,True,False,False,False
MetaQ,metacell,403,403,218,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,37,38,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,320,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,75,35,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,295,26,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,344,53,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,182,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,17,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,176,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,180,51,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,302,52,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,14,47,2,0.0425531914893617,9.282921219091431,0.019618174815131968,0.7187385864089257,True,False,False,False
MetaQ,metacell,403,403,74,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,159,41,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,232,37,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,390,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,224,36,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,301,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,49,39,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,306,52,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,137,50,1,0.02,4.362972972972973,0.20552887020114252,1.0,True,False,False,False
MetaQ,metacell,403,403,98,41,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,147,37,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,352,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,368,20,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,253,40,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,242,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,214,34,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,383,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,395,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,64,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,382,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,234,41,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,85,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,346,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,10,52,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,148,32,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,326,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,117,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,200,58,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,311,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,139,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,27,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,103,38,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,18,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,215,19,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,72,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,56,36,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,334,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,371,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,145,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,212,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,59,51,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,203,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,175,18,1,0.05555555555555555,12.11936936936937,0.07941498235800827,1.0,True,False,False,False
MetaQ,metacell,403,403,21,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,268,36,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,231,52,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,350,48,3,0.0625,13.63429054054054,0.0013791892505433704,0.06175702977433092,True,False,False,False
MetaQ,metacell,403,403,216,54,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,226,27,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,398,37,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,304,41,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,284,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,336,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,283,51,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,229,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,165,53,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,100,52,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,392,52,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,386,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,96,38,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,54,38,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,345,47,9,0.19148936170212766,41.77314548591144,6.408345452650746e-13,1.2912816087091254e-10,True,True,False,False
MetaQ,metacell,403,403,81,13,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,309,32,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,22,49,8,0.16326530612244897,35.616105901820184,5.126699469920884e-11,6.886866287927054e-09,True,True,False,False
MetaQ,metacell,403,403,258,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,149,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,25,40,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,365,25,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,92,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,158,24,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,291,23,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,60,32,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,210,56,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,303,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,397,26,3,0.11538461538461539,25.170997920997923,0.00022286464713592644,0.01496907546596306,True,True,False,False
MetaQ,metacell,403,403,384,47,1,0.02127659574468085,4.641460609545716,0.19446910492092004,1.0,True,False,False,False
MetaQ,metacell,403,403,186,37,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,70,52,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,143,41,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,48,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,184,22,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,380,54,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,314,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,308,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,141,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,45,53,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,109,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,78,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,36,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,11,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,211,37,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,399,34,3,0.08823529411764706,19.248410174880764,0.0004996094837617494,0.02876323170799786,True,True,False,False
MetaQ,metacell,403,403,305,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,271,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,163,39,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,286,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,116,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,339,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,171,27,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,179,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,317,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,332,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,290,40,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,263,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,292,41,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,396,53,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,112,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,285,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,151,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,20,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,168,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,134,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,319,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,34,50,11,0.22,47.9927027027027,2.8023455474727e-16,1.1293452556314982e-13,True,True,False,False
MetaQ,metacell,403,403,239,52,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,42,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,198,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,278,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,127,54,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,328,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,35,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,288,38,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,71,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,97,34,5,0.14705882352941177,32.080683624801274,4.4270313637521956e-07,4.4602340989803374e-05,True,True,False,False
MetaQ,metacell,403,403,221,38,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,167,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,126,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,374,39,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,146,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,262,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,89,40,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,161,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,110,34,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,32,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,272,40,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,281,37,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,195,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,251,45,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,277,38,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,191,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,63,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,322,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,68,41,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,105,38,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,369,36,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,1,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,205,36,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,144,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,135,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,106,25,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,338,19,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,189,52,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,324,32,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,316,27,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,125,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,367,13,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,9,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,83,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,172,28,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,321,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,67,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,99,51,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,354,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,388,41,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,298,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,270,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,95,46,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,340,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,118,35,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,257,37,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,33,19,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,94,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,362,50,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,360,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,351,52,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,73,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,197,48,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,136,54,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,266,23,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,297,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,294,38,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,24,9,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,280,36,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,364,49,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,335,42,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,201,39,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,381,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,123,47,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,44,45,1,0.022222222222222223,4.847747747747748,0.18701169167120957,1.0,True,False,False,False
MetaQ,metacell,403,403,261,44,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,76,29,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,323,17,1,0.058823529411764705,12.832273449920509,0.0751710693686296,1.0,True,False,False,False
MetaQ,metacell,403,403,31,51,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,7,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,55,41,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,252,43,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,318,48,1,0.020833333333333332,4.544763513513513,0.1981724651492903,1.0,True,False,False,False
MetaQ,metacell,403,403,325,38,0,0.0,0.0,1.0,1.0,False,False,False,False
MetaQ,metacell,403,403,3,32,0,0.0,0.0,1.0,1.0,False,False,False,False
