condition,dataset,method,seed,implementation_tag,resolution,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
ATAC_thin_0.5,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,NK,0.0550221421013442,Intermediate,1404,0.9265927977839336,0.9529914529914528,0.9396067415730336,18,0.8784738721743516,0.9265927977839336,49.0,239.70000000000016,582.0,0.0648148148148148,0.9529914529914528,18,0.4615384615384615,16,0.4102564102564102
ATAC_thin_0.5,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,Platelets,0.0024689422737782,Rare,63,0.8245614035087719,0.746031746031746,0.7833333333333334,1,0.8245614035087719,0.8245614035087719,46.0,177.19999999999965,582.0,0.0,0.746031746031746,1,0.0588235294117647,1,0.0588235294117647
ATAC_thin_0.5,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Memory,0.2269467413880942,Common,5791,0.8680035257822829,0.680193403557244,0.7627069416206795,97,0.8685419957347258,0.8680035257822829,49.0,81.69999999999993,582.0,0.116905543084096,0.680193403557244,94,0.2910216718266253,81,0.2507739938080495
ATAC_thin_0.5,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Naive,0.2074303405572755,Common,5293,0.7360690490611751,0.9183827696958248,0.8171808018828276,141,0.7331923587638788,0.7360690490611751,48.0,72.0,107.0,0.0,0.9183827696958248,139,0.6525821596244131,90,0.4225352112676056
ATAC_thin_0.5,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Effector,0.113375396794294,Common,2893,0.8409487268922219,0.8333909436571033,0.8371527777777779,50,0.8456185147025539,0.8409487268922219,50.0,92.5,582.0,0.0245419979260283,0.8333909436571033,50,0.2688172043010752,42,0.2258064516129032
ATAC_thin_0.5,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Naive,0.0586667711721597,Intermediate,1497,0.8275862068965517,0.7855711422845691,0.8060315284441398,25,0.8331844347385841,0.8275862068965517,48.0,81.39999999999998,582.0,0.0033400133600534,0.7855711422845691,25,0.1524390243902439,23,0.1402439024390244
ATAC_thin_0.5,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.DoubleNegative,0.0005094642787161,Rare,13,0.0,0.0,0.0,0,,,55.0,94.0,102.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.5,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,B.Activated,0.0331151781165497,Intermediate,845,0.8736462093862816,0.5727810650887574,0.6919228020014294,9,0.8835131569535122,0.8736462093862816,61.5,113.55,292.0,0.0,0.5727810650887574,9,0.1285714285714285,8,0.1142857142857142
ATAC_thin_0.5,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,B.Naive,0.1615393659129207,Common,4122,0.91630852748247,0.982775351770985,0.948378789652347,75,0.9183597659627596,0.91630852748247,56.0,109.10000000000004,292.0,0.0684133915574963,0.982775351770985,75,0.8620689655172413,74,0.8505747126436781
ATAC_thin_0.5,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,DC.Myeloid,0.0010973076772347,Rare,28,0.0,0.0,0.0,0,,,56.0,81.2,84.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.5,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD14,0.133597209703335,Common,3409,0.9582978723404256,0.9909064241713113,0.9743293914046726,60,0.9554213112455378,0.9582978723404256,47.0,93.6,719.0,0.3916104429451452,0.9909064241713113,59,0.9076923076923076,56,0.8615384615384616
ATAC_thin_0.5,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD16,0.0062311400242975,Rare,159,0.6823529411764706,0.3647798742138364,0.4754098360655738,1,0.6823529411764706,0.6823529411764706,49.0,105.65,131.0,0.0,0.3647798742138364,1,0.0714285714285714,0,0.0
ATAC_thin_0.5,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,NK,0.0550221421013442,Intermediate,1404,0.8892529488859764,0.9665242165242164,0.9262798634812288,20,0.8857366401704857,0.8892529488859764,46.0,88.0,882.0,0.0306267806267806,0.9665242165242164,20,0.4878048780487805,18,0.4390243902439024
ATAC_thin_0.5,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,Platelets,0.0024689422737782,Rare,63,0.94,0.746031746031746,0.831858407079646,1,0.94,0.94,52.0,201.39999999999955,719.0,0.0,0.746031746031746,1,0.0588235294117647,1,0.0588235294117647
ATAC_thin_0.5,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Memory,0.2269467413880942,Common,5791,0.86438809261301,0.6769124503539976,0.759248498934728,95,0.8602213763111087,0.86438809261301,48.0,74.79999999999995,882.0,0.1464341219133137,0.6769124503539976,91,0.2732732732732733,77,0.2312312312312312
ATAC_thin_0.5,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Naive,0.2074303405572755,Common,5293,0.7360352155434122,0.9161156244095976,0.8162612574699099,146,0.736403140944585,0.7360352155434122,47.0,59.0,68.0,0.0005667863215567,0.9161156244095976,142,0.6604651162790698,89,0.413953488372093
ATAC_thin_0.5,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Effector,0.113375396794294,Common,2893,0.8389405869720831,0.8102315935015555,0.8243362053806929,56,0.8315354856916793,0.8389405869720831,49.0,74.29999999999995,882.0,0.0041479433114414,0.8102315935015555,55,0.2777777777777778,48,0.2424242424242424
ATAC_thin_0.5,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Naive,0.0586667711721597,Intermediate,1497,0.8193189715079917,0.7875751503006012,0.803133514986376,29,0.82802516132926,0.8193189715079917,47.0,61.6,882.0,0.0006680026720106,0.7875751503006012,29,0.1715976331360946,26,0.1538461538461538
ATAC_thin_0.5,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.DoubleNegative,0.0005094642787161,Rare,13,0.0,0.0,0.0,0,,,54.0,168.2999999999999,210.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.5,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,B.Activated,0.0331151781165497,Intermediate,845,0.8642201834862385,0.557396449704142,0.6776978417266187,9,0.8788023542491978,0.8642201834862385,43.0,100.65,1584.0,0.0035502958579881,0.557396449704142,9,0.1323529411764706,8,0.1176470588235294
ATAC_thin_0.5,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,B.Naive,0.1615393659129207,Common,4122,0.9095205941931128,0.980349344978166,0.9436077057793344,72,0.8899347927005687,0.9095205941931128,41.0,99.4,1584.0,0.0749636098981077,0.980349344978166,70,0.8235294117647058,67,0.788235294117647
ATAC_thin_0.5,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,DC.Myeloid,0.0010973076772347,Rare,28,0.0,0.0,0.0,0,,,84.0,129.0,134.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.5,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD14,0.133597209703335,Common,3409,0.9748595090209996,0.9668524493986508,0.970839469808542,50,0.9668920520873554,0.9748595090209996,57.0,218.4,1584.0,0.5394543854502787,0.9668524493986508,50,0.8771929824561403,49,0.8596491228070176
ATAC_thin_0.5,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD16,0.0062311400242975,Rare,159,0.6009174311926605,0.8238993710691824,0.6949602122015914,1,0.6009174311926605,0.6009174311926605,82.5,176.1499999999999,218.0,0.0,0.8238993710691824,1,0.1,0,0.0
ATAC_thin_0.5,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,NK,0.0550221421013442,Intermediate,1404,0.9088471849865952,0.9658119658119658,0.9364640883977902,25,0.899225870064292,0.9088471849865952,51.5,95.59999999999997,207.0,0.0327635327635327,0.9658119658119658,25,0.5952380952380952,24,0.5714285714285714
ATAC_thin_0.5,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,Platelets,0.0024689422737782,Rare,63,0.9215686274509804,0.746031746031746,0.8245614035087719,1,0.9215686274509804,0.9215686274509804,52.0,111.0,144.0,0.0,0.746031746031746,1,0.0625,1,0.0625
ATAC_thin_0.5,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Memory,0.2269467413880942,Common,5791,0.8786386027765338,0.6776031773441548,0.7651360046797311,94,0.8660349637370367,0.8786386027765338,47.0,68.0,1584.0,0.1533413918148851,0.6776031773441548,89,0.2633136094674556,79,0.2337278106508875
ATAC_thin_0.5,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Naive,0.2074303405572755,Common,5293,0.7373584905660377,0.9229170602682788,0.8197684175197181,149,0.7366630246048929,0.7373584905660377,46.0,60.85,72.0,0.0001889287738522,0.9229170602682788,145,0.6473214285714286,91,0.40625
ATAC_thin_0.5,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Effector,0.113375396794294,Common,2893,0.8347826086956521,0.8295886622882821,0.8321775312066574,61,0.8350502241925792,0.8347826086956521,50.0,71.54999999999998,207.0,0.0452817144832354,0.8295886622882821,59,0.2809523809523809,50,0.238095238095238
ATAC_thin_0.5,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Naive,0.0586667711721597,Intermediate,1497,0.8304011259676284,0.7882431529726119,0.8087731322823851,28,0.8236364520321511,0.8304011259676284,45.0,65.29999999999998,1584.0,0.0,0.7882431529726119,28,0.16,25,0.1428571428571428
ATAC_thin_0.5,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.DoubleNegative,0.0005094642787161,Rare,13,0.0,0.0,0.0,0,,,48.0,63.6,66.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.75,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,B.Activated,0.0331151781165497,Intermediate,845,0.8973451327433628,0.6,0.7191489361702128,9,0.8826622221119798,0.8973451327433628,53.0,90.2,212.0,0.0,0.6,9,0.1011235955056179,8,0.0898876404494382
ATAC_thin_0.75,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,B.Naive,0.1615393659129207,Common,4122,0.921697684975034,0.985201358563804,0.9523921200750468,87,0.9108565932126224,0.921697684975034,52.0,89.0,212.0,0.029597282872392,0.985201358563804,87,0.8613861386138614,84,0.8316831683168316
ATAC_thin_0.75,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,DC.Myeloid,0.0010973076772347,Rare,28,0.0,0.0,0.0,0,,,78.0,80.7,81.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.75,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD14,0.133597209703335,Common,3409,0.9728559052844354,0.9882663537694338,0.9805005820721768,58,0.9714128935280384,0.9728559052844354,58.0,97.79999999999998,429.0,0.6136696978586096,0.9882663537694338,58,0.935483870967742,56,0.9032258064516128
ATAC_thin_0.75,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD16,0.0062311400242975,Rare,159,0.75,0.7169811320754716,0.7331189710610934,2,0.7318415260454878,0.75,67.0,95.4,98.0,0.0,0.7169811320754716,2,0.1428571428571428,1,0.0714285714285714
ATAC_thin_0.75,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,NK,0.0550221421013442,Intermediate,1404,0.9099399599733156,0.9715099715099716,0.9397175335859456,23,0.911983227199969,0.9099399599733156,56.0,130.59999999999997,253.0,0.0576923076923076,0.9715099715099716,23,0.5476190476190477,22,0.5238095238095238
ATAC_thin_0.75,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,Platelets,0.0024689422737782,Rare,63,0.8867924528301887,0.746031746031746,0.8103448275862069,1,0.8867924528301887,0.8867924528301887,52.0,90.0,102.0,0.0,0.746031746031746,1,0.0625,1,0.0625
ATAC_thin_0.75,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Memory,0.2269467413880942,Common,5791,0.8905160390516039,0.6615437748230012,0.7591399980184287,86,0.8913916706451288,0.8905160390516039,49.0,71.19999999999999,253.0,0.0989466413400103,0.6615437748230012,86,0.2712933753943217,77,0.2429022082018927
ATAC_thin_0.75,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Naive,0.2074303405572755,Common,5293,0.7324509220701964,0.9304742112223692,0.8196721311475411,143,0.7292139544636157,0.7324509220701964,49.0,66.0,83.0,0.0,0.9304742112223692,140,0.6572769953051644,86,0.4037558685446009
ATAC_thin_0.75,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Effector,0.113375396794294,Common,2893,0.8406555090655509,0.8333909436571033,0.8370074639819476,58,0.835121191389847,0.8406555090655509,50.0,86.19999999999999,253.0,0.053231939163498,0.8333909436571033,55,0.2791878172588832,47,0.2385786802030456
ATAC_thin_0.75,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Naive,0.0586667711721597,Intermediate,1497,0.8121212121212121,0.8056112224448898,0.8088531187122736,28,0.8173117858024934,0.8121212121212121,49.0,69.0,253.0,0.0006680026720106,0.8056112224448898,28,0.1618497109826589,25,0.1445086705202312
ATAC_thin_0.75,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.DoubleNegative,0.0005094642787161,Rare,13,0.0,0.0,0.0,0,,,59.0,172.2999999999999,217.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.75,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,B.Activated,0.0331151781165497,Intermediate,845,0.8876190476190476,0.5514792899408284,0.6802919708029197,11,0.8541176649431587,0.8876190476190476,51.0,97.85,144.0,0.0,0.5514792899408284,10,0.119047619047619,9,0.1071428571428571
ATAC_thin_0.75,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,B.Naive,0.1615393659129207,Common,4122,0.9132194244604316,0.985443959243086,0.9479579929988332,84,0.9174501213517762,0.9132194244604316,49.0,98.29999999999998,144.0,0.0987384764677341,0.985443959243086,84,0.8571428571428571,82,0.8367346938775511
ATAC_thin_0.75,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,DC.Myeloid,0.0010973076772347,Rare,28,0.0,0.0,0.0,0,,,109.0,232.15,247.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.75,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD14,0.133597209703335,Common,3409,0.9595816845675524,0.995893223819302,0.9774003166834604,58,0.9578097913720592,0.9595816845675524,57.0,122.0,247.0,0.597242593135817,0.995893223819302,57,0.9344262295081968,54,0.8852459016393442
ATAC_thin_0.75,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD16,0.0062311400242975,Rare,159,0.8481012658227848,0.4213836477987421,0.5630252100840336,1,0.8481012658227848,0.8481012658227848,59.0,177.6999999999999,247.0,0.0,0.4213836477987421,1,0.0666666666666666,1,0.0666666666666666
ATAC_thin_0.75,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,NK,0.0550221421013442,Intermediate,1404,0.9288762446657184,0.9301994301994302,0.9295373665480428,24,0.8780632290304259,0.9288762446657184,48.0,123.4999999999999,691.0,0.0405982905982906,0.9301994301994302,23,0.4791666666666667,22,0.4583333333333333
ATAC_thin_0.75,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,Platelets,0.0024689422737782,Rare,63,0.9387755102040816,0.7301587301587301,0.8214285714285714,1,0.9387755102040816,0.9387755102040816,54.5,78.1999999999999,136.0,0.0,0.7301587301587301,1,0.0555555555555555,1,0.0555555555555555
ATAC_thin_0.75,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Memory,0.2269467413880942,Common,5791,0.875484606613455,0.6629252288033155,0.7545204402515723,88,0.8746514759736186,0.875484606613455,49.0,76.19999999999993,691.0,0.1055085477465032,0.6629252288033155,82,0.2570532915360501,73,0.2288401253918495
ATAC_thin_0.75,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Naive,0.2074303405572755,Common,5293,0.7240521153564632,0.9344417154732666,0.8159023424612338,144,0.7236280203749651,0.7240521153564632,48.0,62.35,158.0,0.0068014358586812,0.9344417154732666,140,0.6542056074766355,79,0.3691588785046729
ATAC_thin_0.75,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Effector,0.113375396794294,Common,2893,0.83,0.8320082958866228,0.8310029345762127,59,0.818196612979241,0.83,49.0,80.25,691.0,0.0252333218112685,0.8320082958866228,58,0.2959183673469387,48,0.2448979591836734
ATAC_thin_0.75,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Naive,0.0586667711721597,Intermediate,1497,0.8281710914454278,0.7501670006680027,0.7872415001752542,28,0.8146953353877784,0.8281710914454278,48.0,64.44999999999999,105.0,0.0,0.7501670006680027,28,0.1627906976744186,24,0.1395348837209302
ATAC_thin_0.75,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,T.DoubleNegative,0.0005094642787161,Rare,13,0.0,0.0,0.0,0,,,49.0,61.2,62.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,B.Activated,0.0331151781165497,Intermediate,845,0.8301282051282052,0.6130177514792899,0.7052416609938733,13,0.8104028662376401,0.8301282051282052,46.0,104.8,210.0,0.0,0.6130177514792899,11,0.1264367816091954,11,0.1264367816091954
ATAC_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,B.Naive,0.1615393659129207,Common,4122,0.9227251943301326,0.9791363415817564,0.9500941619585688,86,0.9222384214562928,0.9227251943301326,45.5,105.39999999999998,210.0,0.0679281901989325,0.9791363415817564,86,0.8269230769230769,85,0.8173076923076923
ATAC_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,DC.Myeloid,0.0010973076772347,Rare,28,0.0,0.0,0.0,0,,,71.5,112.45,118.0,0.0,0.0,0,0.0,0,0.0
ATAC_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD14,0.133597209703335,Common,3409,0.9763872491145218,0.9703725432678204,0.9733706046785346,34,0.9764545291490904,0.9763872491145218,81.0,219.0,352.0,0.4018773833968906,0.9703725432678204,34,0.7906976744186046,34,0.7906976744186046
ATAC_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD16,0.0062311400242975,Rare,159,0.6836158192090396,0.7610062893081762,0.7202380952380952,2,0.6848659003831418,0.6836158192090396,125.5,229.45,241.0,0.0,0.7610062893081762,2,0.1666666666666666,1,0.0833333333333333
ATAC_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,NK,0.0550221421013442,Intermediate,1404,0.9209993247805536,0.9715099715099716,0.945580589254766,21,0.8592096171575045,0.9209993247805536,37.0,87.89999999999999,911.0,0.0299145299145299,0.9715099715099716,21,0.5526315789473685,19,0.5
ATAC_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,Platelets,0.0024689422737782,Rare,63,0.7419354838709677,0.7301587301587301,0.736,1,0.7419354838709677,0.7419354838709677,51.0,194.6,241.0,0.0,0.7301587301587301,1,0.0588235294117647,1,0.0588235294117647
ATAC_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Memory,0.2269467413880942,Common,5791,0.8682153712548849,0.6905543084096011,0.7692603635664134,101,0.8519889427707035,0.8682153712548849,47.0,69.25,241.0,0.1334829908478673,0.6905543084096011,95,0.2827380952380952,78,0.2321428571428571
ATAC_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Naive,0.2074303405572755,Common,5293,0.7468412942989214,0.9157377668618932,0.8227106848850038,144,0.744651587223971,0.7468412942989214,46.0,58.0,74.0,0.0001889287738522,0.9157377668618932,141,0.6380090497737556,91,0.4117647058823529
ATAC_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Effector,0.113375396794294,Common,2893,0.8394975575715282,0.8316626339440027,0.8355617294669213,58,0.8392121522944109,0.8394975575715282,48.0,70.59999999999997,911.0,0.0418250950570342,0.8316626339440027,57,0.2780487804878049,50,0.2439024390243902
ATAC_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Naive,0.0586667711721597,Intermediate,1497,0.8178053830227743,0.7915831663326653,0.8044806517311609,29,0.8182516909988865,0.8178053830227743,47.0,58.94999999999999,72.0,0.0,0.7915831663326653,29,0.1790123456790123,26,0.1604938271604938
ATAC_thin_0.75,D18,GARQ,2,diagnostic_variant_modality_noise,0.0199866755496335,T.DoubleNegative,0.0005094642787161,Rare,13,0.0,0.0,0.0,0,,,50.0,67.5,69.0,0.0,0.0,0,0.0,0,0.0
RNA_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,B.Activated,0.0331151781165497,Intermediate,845,0.8716981132075472,0.5467455621301776,0.672,12,0.811551345465891,0.8716981132075472,52.0,62.39999999999998,72.0,0.0,0.5467455621301776,10,0.1030927835051546,9,0.0927835051546391
RNA_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,B.Naive,0.1615393659129207,Common,4122,0.9120359955005624,0.9835031538088308,0.9464223181977356,89,0.9136358208257592,0.9120359955005624,51.0,62.0,72.0,0.0198932557011159,0.9835031538088308,89,0.8557692307692307,89,0.8557692307692307
RNA_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,DC.Myeloid,0.0010973076772347,Rare,28,0.0,0.0,0.0,0,,,49.0,54.7,56.0,0.0,0.0,0,0.0,0,0.0
RNA_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD14,0.133597209703335,Common,3409,0.9643874643874644,0.9929598122616604,0.9784650961121548,72,0.9657544789484136,0.9643874643874644,49.0,59.25,64.0,0.425638017013787,0.9929598122616604,72,0.9473684210526316,71,0.9342105263157896
RNA_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,Mono.CD16,0.0062311400242975,Rare,159,0.7821782178217822,0.4968553459119497,0.6076923076923078,2,0.7759170653907497,0.7821782178217822,49.0,58.4,64.0,0.0,0.4968553459119497,2,0.074074074074074,2,0.074074074074074
RNA_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,NK,0.0550221421013442,Intermediate,1404,0.9061679790026248,0.9836182336182336,0.9433060109289618,32,0.9054194350537006,0.9061679790026248,49.0,59.34999999999999,62.0,0.0306267806267806,0.9836182336182336,32,0.6153846153846154,32,0.6153846153846154
RNA_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,Platelets,0.0024689422737782,Rare,63,0.9787234042553192,0.7301587301587301,0.8363636363636363,1,0.9787234042553192,0.9787234042553192,51.0,64.44999999999999,67.0,0.0,0.7301587301587301,1,0.0555555555555555,1,0.0555555555555555
RNA_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Memory,0.2269467413880942,Common,5791,0.8978288633461047,0.6069763426005871,0.7242942509787759,78,0.8985636200125501,0.8978288633461047,51.0,64.05000000000001,123.0,0.0671731997927819,0.6069763426005871,75,0.234375,72,0.225
RNA_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD4.Naive,0.2074303405572755,Common,5293,0.7075025104002295,0.931796712639335,0.8043052837573385,137,0.7109271391089756,0.7075025104002295,51.0,65.0,123.0,0.0003778575477045,0.931796712639335,137,0.631336405529954,73,0.336405529953917
RNA_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Effector,0.113375396794294,Common,2893,0.8066225165562914,0.8420324922226063,0.823947234906139,59,0.808691570064278,0.8066225165562914,52.0,63.35,123.0,0.0145178015900449,0.8420324922226063,57,0.2663551401869158,47,0.219626168224299
RNA_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.CD8.Naive,0.0586667711721597,Intermediate,1497,0.7971114167812929,0.7742150968603875,0.7854964418841072,28,0.80536469889216,0.7971114167812929,52.0,65.44999999999999,77.0,0.0040080160320641,0.7742150968603875,28,0.1627906976744186,27,0.1569767441860465
RNA_cell_permutation,D18,GARQ,0,diagnostic_variant_modality_noise,0.0199866755496335,T.DoubleNegative,0.0005094642787161,Rare,13,0.0,0.0,0.0,0,,,52.0,57.25,60.0,0.0,0.0,0,0.0,0,0.0
RNA_cell_permutation,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,B.Activated,0.0331151781165497,Intermediate,845,0.8996138996138996,0.5514792899408284,0.6837857666911225,10,0.8973209312964953,0.8996138996138996,50.0,61.0,92.0,0.0,0.5514792899408284,10,0.1020408163265306,10,0.1020408163265306
RNA_cell_permutation,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,B.Naive,0.1615393659129207,Common,4122,0.9131508078994612,0.9871421639980592,0.9487059920727442,89,0.9137768541753298,0.9131508078994612,50.0,61.0,92.0,0.0104318292091217,0.9871421639980592,89,0.8725490196078431,89,0.8725490196078431
RNA_cell_permutation,D18,GARQ,1,diagnostic_variant_modality_noise,0.0199866755496335,DC.Myeloid,0.0010973076772347,Rare,28,0.0,0.0,0.0,0,,,48.5,58.3,60.0,0.0,0.0,0,0.0,0,0.0
