dataset,method,seed,implementation_tag,resolution,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery,source_file
D18,GARQ,0,instrumented_legacy,0.02,T.DoubleNegative,0.001,Rare,2,0.0,0.0,0.0,0,,,41.5,77.05,81.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D18/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD4 and CD8 activated memory,0.0075,Rare,15,0.0,0.0,0.0,0,,,145.0,502.0,556.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD4 memory,0.0865,Intermediate,173,0.4,0.0115606936416184,0.0224719101123595,1,0.4,0.4,29.5,463.69999999999993,556.0,0.0,0.0115606936416184,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD4 naive I,0.0735,Intermediate,147,0.3571428571428571,0.1020408163265306,0.1587301587301587,4,0.55625,0.3571428571428571,23.0,449.5,556.0,0.0068027210884353,0.1020408163265306,2,0.125,1,0.0625,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD4 naive II,0.018,Intermediate,36,0.0,0.0,0.0,0,,,35.0,447.9999999999999,556.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD56bright CD16dim NK,0.0185,Intermediate,37,0.5,0.081081081081081,0.1395348837209302,1,0.5,0.5,14.5,407.4999999999998,556.0,0.0,0.081081081081081,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD56dim CD16bright NK,0.206,Common,412,0.3841463414634146,0.7645631067961165,0.5113636363636365,20,0.6823587363875134,0.3841463414634146,14.0,337.1999999999998,556.0,0.0752427184466019,0.7645631067961165,12,0.3636363636363636,9,0.2727272727272727,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD8 effector,0.06,Intermediate,120,0.0,0.0,0.0,0,,,48.0,474.9999999999998,556.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD8 memory,0.038,Intermediate,76,0.0,0.0,0.0,0,,,40.0,461.4999999999999,556.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD8 naive,0.0385,Intermediate,77,0.0,0.0,0.0,0,,,40.0,461.4999999999999,556.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Classical monocytes,0.1035,Common,207,0.4806763285024155,0.961352657004831,0.6409017713365539,1,0.4806763285024155,0.4806763285024155,224.5,395.05,414.0,0.0,0.961352657004831,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Erythroid ,0.005,Rare,10,1.0,0.4,0.5714285714285715,1,1.0,1.0,14.0,112.6,129.0,0.4,0.4,1,0.2,1,0.2,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,MAIT-NKT cells,0.045,Intermediate,90,0.1818181818181818,0.5777777777777777,0.2765957446808511,1,0.1818181818181818,0.1818181818181818,48.0,474.9999999999998,556.0,0.0,0.5777777777777777,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Memory B,0.0215,Intermediate,43,0.0,0.0,0.0,0,,,25.5,100.64999999999996,129.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,NK-T doublets,0.015,Intermediate,30,0.0,0.0,0.0,0,,,47.5,488.5,556.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,NK-monocyte doublets,0.014,Intermediate,28,0.0,0.0,0.0,0,,,167.0,394.8,414.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Naive B,0.057,Intermediate,114,0.5444444444444444,0.8596491228070176,0.6666666666666667,3,0.5406353197050872,0.5444444444444444,47.5,342.75,414.0,0.0,0.8596491228070176,2,0.3333333333333333,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Neutrophils,0.0295,Intermediate,59,0.0,0.0,0.0,0,,,224.5,395.05,414.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Non classical monocytes,0.051,Intermediate,102,0.431578947368421,0.4019607843137255,0.416243654822335,5,0.4508206686930091,0.431578947368421,47.5,492.0999999999999,556.0,0.0,0.4019607843137255,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Plasma cells,0.002,Rare,4,0.0,0.0,0.0,0,,,87.0,491.9499999999998,556.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Platelet-T cell doublets,0.002,Rare,4,0.0,0.0,0.0,0,,,414.0,541.8,556.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Platelet-bound monocytes,0.0155,Intermediate,31,0.0,0.0,0.0,0,,,414.0,414.0,414.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Platelets,0.003,Rare,6,0.0,0.0,0.0,0,,,47.0,340.79999999999995,414.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Proliferating T and NK cell,0.0025,Rare,5,0.0,0.0,0.0,0,,,215.5,515.4999999999999,556.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Regulatory T cells,0.0075,Rare,15,0.0,0.0,0.0,0,,,48.0,474.9999999999998,556.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,T-NK-B cell doublets,0.0265,Intermediate,53,0.6666666666666666,0.0377358490566037,0.0714285714285714,1,0.6666666666666666,0.6666666666666666,42.0,492.0999999999999,556.0,0.0,0.0377358490566037,1,0.1,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,conventional DC,0.0075,Rare,15,0.0,0.0,0.0,0,,,129.0,385.5,414.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,gdT cells,0.04,Intermediate,80,0.296551724137931,0.5375,0.3822222222222222,1,0.296551724137931,0.296551724137931,46.5,434.4999999999997,556.0,0.0,0.5375,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,plasmacytoid DC,0.0055,Rare,11,0.0,0.0,0.0,0,,,47.0,377.3,414.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD4 and CD8 activated memory,0.0075,Rare,15,0.0,0.0,0.0,0,,,33.0,491.8999999999998,572.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD4 memory,0.0865,Intermediate,173,0.2619808306709265,0.9479768786127168,0.4105131414267834,5,0.41947000368053,0.2619808306709265,11.0,411.7999999999996,572.0,0.0057803468208092,0.9479768786127168,1,0.1428571428571428,1,0.1428571428571428,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD4 naive I,0.0735,Intermediate,147,0.5128205128205128,0.1360544217687075,0.2150537634408602,2,0.5227272727272727,0.5128205128205128,11.0,463.19999999999993,572.0,0.0,0.1360544217687075,1,0.2,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD4 naive II,0.018,Intermediate,36,0.0,0.0,0.0,0,,,28.0,465.19999999999993,572.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD56bright CD16dim NK,0.0185,Intermediate,37,0.0,0.0,0.0,0,,,83.5,165.5,184.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD56dim CD16bright NK,0.206,Common,412,0.8211206896551724,0.924757281553398,0.8698630136986301,9,0.7712240030523226,0.8211206896551724,30.5,143.29999999999995,184.0,0.0558252427184466,0.924757281553398,7,0.5833333333333334,6,0.5,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD8 effector,0.06,Intermediate,120,0.4469696969696969,0.4916666666666666,0.4682539682539682,3,0.5031066453084801,0.4469696969696969,44.0,378.0,572.0,0.0,0.4916666666666666,1,0.0909090909090909,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD8 memory,0.038,Intermediate,76,0.0,0.0,0.0,0,,,26.0,410.2999999999997,572.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD8 naive,0.0385,Intermediate,77,1.0,0.0129870129870129,0.0256410256410256,1,1.0,1.0,18.5,438.5,572.0,0.0129870129870129,0.0129870129870129,1,0.1666666666666666,1,0.1666666666666666,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Classical monocytes,0.1035,Common,207,0.4949748743718593,0.9516908212560388,0.6512396694214877,3,0.4149790588814979,0.4949748743718593,83.5,228.89999999999995,246.0,0.0,0.9516908212560388,1,0.25,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Erythroid ,0.005,Rare,10,1.0,1.0,1.0,1,1.0,1.0,10.0,10.0,10.0,1.0,1.0,1,1.0,1,1.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,MAIT-NKT cells,0.045,Intermediate,90,0.7142857142857143,0.1111111111111111,0.1923076923076923,1,0.7142857142857143,0.7142857142857143,26.0,456.25,572.0,0.0,0.1111111111111111,1,0.1666666666666666,1,0.1666666666666666,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Memory B,0.0215,Intermediate,43,0.0,0.0,0.0,0,,,95.0,118.4,121.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,NK-T doublets,0.015,Intermediate,30,0.0,0.0,0.0,0,,,76.5,456.5,572.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,NK-monocyte doublets,0.014,Intermediate,28,0.0,0.0,0.0,0,,,26.0,214.3499999999999,246.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Naive B,0.057,Intermediate,114,0.6,1.0,0.7499999999999999,2,0.6392382321236076,0.6,95.0,118.4,121.0,0.0,1.0,1,0.5,1,0.5,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Neutrophils,0.0295,Intermediate,59,0.0,0.0,0.0,0,,,132.0,234.6,246.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Non classical monocytes,0.051,Intermediate,102,0.5925925925925926,0.3137254901960784,0.4102564102564103,2,0.6736842105263158,0.5925925925925926,35.0,200.4,246.0,0.0,0.3137254901960784,1,0.1111111111111111,1,0.1111111111111111,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Plasma cells,0.002,Rare,4,0.0,0.0,0.0,0,,,63.5,115.25,121.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Platelet-T cell doublets,0.002,Rare,4,0.0,0.0,0.0,0,,,14.0,16.7,17.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Platelet-bound monocytes,0.0155,Intermediate,31,0.0,0.0,0.0,0,,,132.0,234.6,246.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Platelets,0.003,Rare,6,0.0,0.0,0.0,0,,,75.5,126.35,132.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Proliferating T and NK cell,0.0025,Rare,5,0.0,0.0,0.0,0,,,184.0,533.1999999999999,572.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Regulatory T cells,0.0075,Rare,15,0.0,0.0,0.0,0,,,28.0,465.19999999999993,572.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,T-NK-B cell doublets,0.0265,Intermediate,53,1.0,0.1698113207547169,0.2903225806451613,1,1.0,1.0,44.5,206.09999999999997,246.0,0.1698113207547169,0.1698113207547169,1,0.125,1,0.125,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,conventional DC,0.0075,Rare,15,0.0,0.0,0.0,0,,,83.5,228.89999999999995,246.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,gdT cells,0.04,Intermediate,80,0.625,0.4375,0.5147058823529411,3,0.6818181818181818,0.625,27.5,358.59999999999974,572.0,0.0125,0.4375,2,0.1666666666666666,1,0.0833333333333333,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,plasmacytoid DC,0.0055,Rare,11,1.0,0.6363636363636364,0.7777777777777778,1,1.0,1.0,13.5,19.35,20.0,0.6363636363636364,0.6363636363636364,1,0.5,1,0.5,revision_results/02_modality/smoke/D5/RNA_ADT_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD4 and CD8 activated memory,0.0075,Rare,15,0.0,0.0,0.0,0,,,133.0,269.6,303.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD4 memory,0.0865,Intermediate,173,0.464968152866242,0.4219653179190751,0.4424242424242425,5,0.577843137254902,0.464968152866242,17.0,236.19999999999996,303.0,0.0057803468208092,0.4219653179190751,2,0.2222222222222222,1,0.1111111111111111,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD4 naive I,0.0735,Intermediate,147,0.3168316831683168,0.6530612244897959,0.4266666666666667,1,0.3168316831683168,0.3168316831683168,136.0,286.3,303.0,0.0,0.6530612244897959,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD4 naive II,0.018,Intermediate,36,0.0,0.0,0.0,0,,,219.5,294.65,303.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD56bright CD16dim NK,0.0185,Intermediate,37,0.8333333333333334,0.1351351351351351,0.2325581395348837,1,0.8333333333333334,0.8333333333333334,51.0,310.29999999999984,367.0,0.0,0.1351351351351351,1,0.1428571428571428,1,0.1428571428571428,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD56dim CD16bright NK,0.206,Common,412,0.740072202166065,0.9951456310679612,0.8488612836438922,3,0.7237303280073387,0.740072202166065,114.5,338.6499999999999,367.0,0.0,0.9951456310679612,3,0.75,1,0.25,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD8 effector,0.06,Intermediate,120,0.5189873417721519,0.3416666666666667,0.4120603015075377,5,0.5785947712418301,0.5189873417721519,17.5,261.69999999999976,367.0,0.0416666666666666,0.3416666666666667,2,0.2,1,0.1,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD8 memory,0.038,Intermediate,76,0.4736842105263157,0.1184210526315789,0.1894736842105263,2,0.7058823529411764,0.4736842105263157,17.0,328.5999999999999,367.0,0.0263157894736842,0.1184210526315789,1,0.0769230769230769,1,0.0769230769230769,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,CD8 naive,0.0385,Intermediate,77,0.0,0.0,0.0,0,,,71.0,277.94999999999993,303.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Classical monocytes,0.1035,Common,207,0.629746835443038,0.961352657004831,0.7609942638623327,1,0.629746835443038,0.629746835443038,83.0,292.7,316.0,0.0,0.961352657004831,1,0.3333333333333333,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Erythroid ,0.005,Rare,10,1.0,1.0,1.0,1,1.0,1.0,10.0,10.0,10.0,1.0,1.0,1,1.0,1,1.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,MAIT-NKT cells,0.045,Intermediate,90,0.477124183006536,0.8111111111111111,0.6008230452674898,4,0.7175229741019215,0.477124183006536,18.0,341.4,367.0,0.0222222222222222,0.8111111111111111,2,0.2222222222222222,2,0.2222222222222222,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Memory B,0.0215,Intermediate,43,0.0,0.0,0.0,0,,,91.5,124.35,128.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,NK-T doublets,0.015,Intermediate,30,0.0,0.0,0.0,0,,,31.5,285.0999999999999,367.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,NK-monocyte doublets,0.014,Intermediate,28,0.6875,0.3928571428571428,0.5,1,0.6875,0.6875,166.0,301.0,316.0,0.0,0.3928571428571428,1,0.5,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Naive B,0.057,Intermediate,114,0.6229508196721312,1.0,0.7676767676767677,2,0.5956676136363637,0.6229508196721312,91.5,124.35,128.0,0.0,1.0,2,1.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Neutrophils,0.0295,Intermediate,59,0.0,0.0,0.0,0,,,50.5,281.0499999999999,316.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Non classical monocytes,0.051,Intermediate,102,0.7011494252873564,0.5980392156862745,0.6455026455026455,2,0.6054216867469879,0.7011494252873564,18.0,269.4,316.0,0.0,0.5980392156862745,1,0.2,1,0.2,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Plasma cells,0.002,Rare,4,0.0,0.0,0.0,0,,,12.0,50.7,55.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Platelet-T cell doublets,0.002,Rare,4,1.0,0.25,0.4,1,1.0,1.0,6.5,8.7,9.0,0.25,0.25,1,0.25,1,0.25,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Platelet-bound monocytes,0.0155,Intermediate,31,0.75,0.3870967741935484,0.5106382978723403,2,0.75,0.75,18.0,269.4,316.0,0.0,0.3870967741935484,2,0.4,2,0.4,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Platelets,0.003,Rare,6,0.0,0.0,0.0,0,,,33.5,52.85,55.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Proliferating T and NK cell,0.0025,Rare,5,0.0,0.0,0.0,0,,,367.0,367.0,367.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,Regulatory T cells,0.0075,Rare,15,0.0,0.0,0.0,0,,,134.5,277.94999999999993,303.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,T-NK-B cell doublets,0.0265,Intermediate,53,0.6976744186046512,0.5660377358490566,0.625,5,0.8380952380952381,0.6976744186046512,7.0,94.99999999999991,128.0,0.3396226415094339,0.5660377358490566,4,0.5714285714285714,4,0.5714285714285714,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,conventional DC,0.0075,Rare,15,0.0,0.0,0.0,0,,,50.5,281.0499999999999,316.0,0.0,0.0,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,gdT cells,0.04,Intermediate,80,0.2888888888888888,0.1625,0.208,1,0.2888888888888888,0.2888888888888888,45.0,296.79999999999984,367.0,0.0,0.1625,0,0.0,0,0.0,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
D5,GARQ,0,instrumented_legacy,0.02,plasmacytoid DC,0.0055,Rare,11,0.8333333333333334,0.9090909090909092,0.8695652173913043,1,0.8333333333333334,0.8333333333333334,164.0,300.8,316.0,0.0,0.9090909090909092,1,0.5,1,0.5,revision_results/02_modality/smoke/D5/RNA_seed0/per_type_metrics_long.csv
