condition,weighted_modality,weight_lambda,dataset,method,seed,implementation_tag,resolution,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
ADT_lambda_2,ADT,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Naive,0.1545,Common,309,0.8264705882352941,0.9093851132686084,0.8659476117103235,5,0.8323787082166312,0.8264705882352941,22.0,216.2,261.0,0.0,0.9093851132686084,5,0.2941176470588235,5,0.2941176470588235
ADT_lambda_2,ADT,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,DC.Myeloid,0.001,Rare,2,0.0,0.0,0.0,0,,,253.0,253.0,253.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_2,ADT,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD14,0.1345,Common,269,0.9209621993127148,0.9962825278810408,0.9571428571428572,3,0.7915971307275654,0.9209621993127148,19.0,218.04999999999995,253.0,0.0,0.9962825278810408,3,0.75,3,0.75
ADT_lambda_2,ADT,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD16,0.004,Rare,8,0.0,0.0,0.0,0,,,253.0,253.0,253.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_2,ADT,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,NK,0.0525,Intermediate,105,0.5985401459854015,0.780952380952381,0.6776859504132232,4,0.6787959381044487,0.5985401459854015,24.0,215.5499999999999,281.0,0.0,0.780952380952381,4,0.5,1,0.125
ADT_lambda_2,ADT,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.002,Rare,4,0.0,0.0,0.0,0,,,70.5,290.3499999999999,325.0,0.0,0.0,0,0.0,0,0.0
ADT_lambda_2,ADT,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Memory,0.2205,Common,441,0.6033057851239669,0.3310657596371882,0.4275256222547584,17,0.6428702379347208,0.6033057851239669,14.0,272.99999999999994,325.0,0.0204081632653061,0.3310657596371882,11,0.3793103448275862,6,0.2068965517241379
ADT_lambda_2,ADT,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Naive,0.221,Common,442,0.531810766721044,0.7375565610859729,0.6180094786729857,5,0.5214506336575303,0.531810766721044,16.0,283.20000000000005,325.0,0.0,0.7375565610859729,2,0.1,0,0.0
ADT_lambda_2,ADT,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Effector,0.12,Common,240,0.4683195592286501,0.7083333333333334,0.5638474295190713,3,0.5307529797209513,0.4683195592286501,22.0,285.3999999999999,325.0,0.0,0.7083333333333334,2,0.1052631578947368,0,0.0
ADT_lambda_2,ADT,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Naive,0.0565,Intermediate,113,0.7142857142857143,0.0442477876106194,0.0833333333333333,2,0.8333333333333333,0.7142857142857143,18.0,298.5999999999999,325.0,0.0088495575221238,0.0442477876106194,2,0.1538461538461538,1,0.0769230769230769
ADT_lambda_2,ADT,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.DoubleNegative,0.001,Rare,2,0.0,0.0,0.0,0,,,271.0,280.0,281.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_0,ATAC,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Activated,0.0325,Intermediate,65,0.0,0.0,0.0,0,,,187.0,202.3,204.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_0,ATAC,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Naive,0.1545,Common,309,0.8262032085561497,1.0,0.904831625183016,2,0.8240196078431372,0.8262032085561497,187.0,202.3,204.0,0.0,1.0,2,1.0,2,1.0
ATAC_lambda_0,ATAC,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,DC.Myeloid,0.001,Rare,2,0.0,0.0,0.0,0,,,138.5,248.75,261.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_0,ATAC,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD14,0.1345,Common,269,0.9572953736654805,1.0,0.9781818181818182,3,0.9260057471264368,0.9572953736654805,16.0,236.5,261.0,0.0148698884758364,1.0,3,1.0,3,1.0
ATAC_lambda_0,ATAC,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD16,0.004,Rare,8,0.0,0.0,0.0,0,,,138.5,248.75,261.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_0,ATAC,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,NK,0.0525,Intermediate,105,0.9108910891089108,0.8761904761904762,0.8932038834951457,4,0.8983739837398373,0.9108910891089108,38.5,256.7999999999999,310.0,0.0,0.8761904761904762,4,0.5,4,0.5
ATAC_lambda_0,ATAC,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.002,Rare,4,0.0,0.0,0.0,0,,,20.0,54.34999999999999,59.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_0,ATAC,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Memory,0.2205,Common,441,0.720108695652174,0.6009070294784581,0.6551297898640297,15,0.6989082336013265,0.720108695652174,23.5,224.94999999999985,310.0,0.0181405895691609,0.6009070294784581,12,0.4285714285714285,8,0.2857142857142857
ATAC_lambda_0,ATAC,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Naive,0.221,Common,442,0.6132075471698113,0.8823529411764706,0.7235621521335807,8,0.5866335027506755,0.6132075471698113,25.0,118.29999999999954,310.0,0.0,0.8823529411764706,6,0.3157894736842105,0,0.0
ATAC_lambda_0,ATAC,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Effector,0.12,Common,240,0.7379912663755459,0.7041666666666667,0.7206823027718551,5,0.6927591922845087,0.7379912663755459,28.0,145.79999999999984,310.0,0.0083333333333333,0.7041666666666667,4,0.16,2,0.08
ATAC_lambda_0,ATAC,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Naive,0.0565,Intermediate,113,0.7272727272727273,0.0707964601769911,0.1290322580645161,2,0.7857142857142857,0.7272727272727273,32.0,182.1999999999997,310.0,0.0353982300884955,0.0707964601769911,2,0.1538461538461538,1,0.0769230769230769
ATAC_lambda_0,ATAC,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.DoubleNegative,0.001,Rare,2,0.0,0.0,0.0,0,,,163.0,295.3,310.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_0.25,ATAC,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Activated,0.0325,Intermediate,65,0.0,0.0,0.0,0,,,93.5,178.35,186.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_0.25,ATAC,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Naive,0.1545,Common,309,0.8284182305630027,1.0,0.9061583577712612,3,0.7859296020586344,0.8284182305630027,135.0,180.9,186.0,0.0,1.0,3,1.0,2,0.6666666666666666
ATAC_lambda_0.25,ATAC,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,DC.Myeloid,0.001,Rare,2,0.0,0.0,0.0,0,,,266.0,266.0,266.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_0.25,ATAC,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD14,0.1345,Common,269,0.9571428571428572,0.9962825278810408,0.97632058287796,2,0.943609022556391,0.9571428571428572,14.0,240.8,266.0,0.0,0.9962825278810408,2,0.6666666666666666,2,0.6666666666666666
ATAC_lambda_0.25,ATAC,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD16,0.004,Rare,8,0.0,0.0,0.0,0,,,140.0,253.4,266.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_0.25,ATAC,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,NK,0.0525,Intermediate,105,0.7142857142857143,0.0476190476190476,0.0892857142857142,3,0.8333333333333334,0.7142857142857143,30.0,178.0,215.0,0.0285714285714285,0.0476190476190476,2,0.3333333333333333,2,0.3333333333333333
ATAC_lambda_0.25,ATAC,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.002,Rare,4,0.0,0.0,0.0,0,,,17.0,195.2,215.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_0.25,ATAC,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Memory,0.2205,Common,441,0.7559523809523809,0.2879818594104308,0.4170771756978654,16,0.7703591417910447,0.7559523809523809,14.0,245.59999999999988,507.0,0.0385487528344671,0.2879818594104308,13,0.4482758620689655,9,0.3103448275862069
ATAC_lambda_0.25,ATAC,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Naive,0.221,Common,442,0.4959349593495935,0.9660633484162896,0.6554105909439754,9,0.5961260069957984,0.4959349593495935,24.0,244.4999999999996,507.0,0.004524886877828,0.9660633484162896,8,0.5333333333333333,1,0.0666666666666666
ATAC_lambda_0.25,ATAC,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Effector,0.12,Common,240,0.5724137931034483,0.6916666666666667,0.6264150943396226,5,0.7905911666992378,0.5724137931034483,16.0,273.3999999999998,507.0,0.0083333333333333,0.6916666666666667,5,0.2941176470588235,3,0.1764705882352941
ATAC_lambda_0.25,ATAC,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Naive,0.0565,Intermediate,113,0.5714285714285714,0.1061946902654867,0.1791044776119403,2,0.71875,0.5714285714285714,29.0,319.5,507.0,0.0442477876106194,0.1061946902654867,1,0.0909090909090909,1,0.0909090909090909
ATAC_lambda_0.25,ATAC,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.DoubleNegative,0.001,Rare,2,0.0,0.0,0.0,0,,,319.5,488.25,507.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_0.5,ATAC,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Activated,0.0325,Intermediate,65,0.0,0.0,0.0,0,,,95.0,145.9,148.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_0.5,ATAC,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Naive,0.1545,Common,309,0.824,1.0,0.9035087719298246,4,0.7968110701319657,0.824,95.0,145.9,148.0,0.0,1.0,4,1.0,3,0.75
ATAC_lambda_0.5,ATAC,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,DC.Myeloid,0.001,Rare,2,0.0,0.0,0.0,0,,,146.0,146.0,146.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_0.5,ATAC,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD14,0.1345,Common,269,0.9572953736654805,1.0,0.9781818181818182,3,0.9012828875842576,0.9572953736654805,126.0,144.0,146.0,0.0,1.0,3,1.0,3,1.0
ATAC_lambda_0.5,ATAC,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD16,0.004,Rare,8,0.0,0.0,0.0,0,,,126.0,144.0,146.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_0.5,ATAC,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,NK,0.0525,Intermediate,105,0.78125,0.9523809523809524,0.8583690987124463,1,0.78125,0.78125,85.5,150.95,155.0,0.0,0.9523809523809524,1,0.25,1,0.25
ATAC_lambda_0.5,ATAC,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.002,Rare,4,1.0,0.25,0.4,1,1.0,1.0,47.5,120.04999999999995,131.0,0.25,0.25,1,0.25,1,0.25
ATAC_lambda_0.5,ATAC,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Memory,0.2205,Common,441,0.6949152542372882,0.4648526077097505,0.5570652173913043,12,0.6717551224781481,0.6949152542372882,20.0,150.5,249.0,0.0090702947845804,0.4648526077097505,10,0.3225806451612903,4,0.1290322580645161
ATAC_lambda_0.5,ATAC,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Naive,0.221,Common,442,0.5860597439544808,0.9321266968325792,0.7196506550218341,11,0.6303367240770503,0.5860597439544808,18.0,148.69999999999982,249.0,0.002262443438914,0.9321266968325792,9,0.5,4,0.2222222222222222
ATAC_lambda_0.5,ATAC,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Effector,0.12,Common,240,0.6852791878172588,0.5625,0.6178489702517163,6,0.707576726257626,0.6852791878172588,39.5,153.79999999999998,249.0,0.0,0.5625,6,0.2727272727272727,3,0.1363636363636363
ATAC_lambda_0.5,ATAC,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Naive,0.0565,Intermediate,113,0.5,0.0884955752212389,0.150375939849624,1,0.5,0.5,53.0,178.19999999999982,249.0,0.0,0.0884955752212389,0,0.0,0,0.0
ATAC_lambda_0.5,ATAC,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.DoubleNegative,0.001,Rare,2,0.0,0.0,0.0,0,,,131.5,237.25,249.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_2,ATAC,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Activated,0.0325,Intermediate,65,0.5,0.0153846153846153,0.0298507462686567,1,0.5,0.5,44.5,158.5,176.0,0.0,0.0153846153846153,0,0.0,0,0.0
ATAC_lambda_2,ATAC,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Naive,0.1545,Common,309,0.8301886792452831,0.9967637540453076,0.9058823529411766,4,0.8334036272606904,0.8301886792452831,57.0,162.0,176.0,0.0,0.9967637540453076,4,0.8,4,0.8
ATAC_lambda_2,ATAC,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,DC.Myeloid,0.001,Rare,2,0.0,0.0,0.0,0,,,138.5,174.04999999999998,178.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_2,ATAC,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD14,0.1345,Common,269,0.950354609929078,0.9962825278810408,0.972776769509982,3,0.8955396663261831,0.950354609929078,66.5,166.14999999999998,178.0,0.0,0.9962825278810408,3,0.75,3,0.75
ATAC_lambda_2,ATAC,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD16,0.004,Rare,8,0.0,0.0,0.0,0,,,138.5,174.04999999999998,178.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_2,ATAC,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,NK,0.0525,Intermediate,105,0.5,0.1428571428571428,0.2222222222222222,2,0.4375,0.5,24.0,268.0,272.0,0.0,0.1428571428571428,1,0.0909090909090909,0,0.0
ATAC_lambda_2,ATAC,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.002,Rare,4,0.0,0.0,0.0,0,,,11.5,30.999999999999996,34.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_2,ATAC,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Memory,0.2205,Common,441,0.4366883116883117,0.6099773242630385,0.5089877010406813,14,0.5107484913157182,0.4366883116883117,14.0,221.0,272.0,0.0,0.6099773242630385,5,0.1612903225806451,3,0.0967741935483871
ATAC_lambda_2,ATAC,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Naive,0.221,Common,442,0.5286259541984732,0.6266968325791855,0.5734989648033126,12,0.5839627623568374,0.5286259541984732,16.0,241.9999999999997,272.0,0.0,0.6266968325791855,9,0.36,3,0.12
ATAC_lambda_2,ATAC,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Effector,0.12,Common,240,0.4971428571428571,0.3625,0.4192771084337349,4,0.6160130718954249,0.4971428571428571,15.0,236.5,272.0,0.0,0.3625,2,0.0769230769230769,1,0.0384615384615384
ATAC_lambda_2,ATAC,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Naive,0.0565,Intermediate,113,0.0,0.0,0.0,0,,,27.0,265.2,272.0,0.0,0.0,0,0.0,0,0.0
ATAC_lambda_2,ATAC,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.DoubleNegative,0.001,Rare,2,0.0,0.0,0.0,0,,,189.5,256.55,264.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Activated,0.0325,Intermediate,65,0.0,0.0,0.0,0,,,41.0,307.4,359.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Naive,0.1545,Common,309,0.7994722955145118,0.9805825242718448,0.8808139534883721,3,0.8229650263076446,0.7994722955145118,20.5,279.5,359.0,0.0161812297734627,0.9805825242718448,3,0.5,2,0.3333333333333333
RNA_lambda_0,RNA,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,DC.Myeloid,0.001,Rare,2,0.0,0.0,0.0,0,,,217.0,217.0,217.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD14,0.1345,Common,269,0.8401253918495298,0.9962825278810408,0.9115646258503404,3,0.9146020592842694,0.8401253918495298,65.0,199.6,217.0,0.0037174721189591,0.9962825278810408,3,0.75,3,0.75
RNA_lambda_0,RNA,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD16,0.004,Rare,8,0.0,0.0,0.0,0,,,159.0,211.2,217.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,NK,0.0525,Intermediate,105,0.6582278481012658,0.4952380952380952,0.5652173913043478,6,0.6524630541871921,0.6582278481012658,28.0,362.9999999999995,582.0,0.1238095238095238,0.4952380952380952,4,0.3076923076923077,2,0.1538461538461538
RNA_lambda_0,RNA,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.002,Rare,4,0.0,0.0,0.0,0,,,12.0,152.39999999999995,177.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0,RNA,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Memory,0.2205,Common,441,0.4520123839009288,0.3310657596371882,0.3821989528795811,14,0.5393377236421835,0.4520123839009288,15.0,273.7999999999998,582.0,0.0022675736961451,0.3310657596371882,6,0.1818181818181818,4,0.1212121212121212
RNA_lambda_0,RNA,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Naive,0.221,Common,442,0.4463130659767141,0.7805429864253394,0.5679012345679012,10,0.5911648535161148,0.4463130659767141,15.0,309.2999999999998,582.0,0.0,0.7805429864253394,8,0.2857142857142857,2,0.0714285714285714
RNA_lambda_0,RNA,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Effector,0.12,Common,240,0.5309734513274337,0.25,0.3399433427762039,2,0.7612612612612613,0.5309734513274337,15.0,330.5999999999996,582.0,0.0083333333333333,0.25,2,0.08,1,0.04
RNA_lambda_0,RNA,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Naive,0.0565,Intermediate,113,0.5714285714285714,0.0707964601769911,0.1259842519685039,2,0.7692307692307692,0.5714285714285714,15.0,370.15000000000015,582.0,0.0088495575221238,0.0707964601769911,2,0.1,1,0.05
RNA_lambda_0,RNA,0.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.DoubleNegative,0.001,Rare,2,0.0,0.0,0.0,0,,,582.0,582.0,582.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Activated,0.0325,Intermediate,65,0.0,0.0,0.0,0,,,79.0,224.0,256.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Naive,0.1545,Common,309,0.8197674418604651,0.912621359223301,0.8637059724349158,3,0.7799753867791842,0.8197674418604651,87.5,231.99999999999997,256.0,0.0,0.912621359223301,3,0.75,2,0.5
RNA_lambda_0.25,RNA,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,DC.Myeloid,0.001,Rare,2,0.0,0.0,0.0,0,,,241.0,371.5,386.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD14,0.1345,Common,269,0.8233082706766918,0.8141263940520446,0.8186915887850468,6,0.7922964766714767,0.8233082706766918,79.0,278.0,386.0,0.0,0.8141263940520446,6,0.5454545454545454,3,0.2727272727272727
RNA_lambda_0.25,RNA,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD16,0.004,Rare,8,0.0,0.0,0.0,0,,,84.0,127.2,135.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,NK,0.0525,Intermediate,105,0.9010989010989012,0.780952380952381,0.8367346938775511,4,0.7357026143790849,0.9010989010989012,68.0,299.99999999999994,386.0,0.0,0.780952380952381,3,0.3333333333333333,3,0.3333333333333333
RNA_lambda_0.25,RNA,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.002,Rare,4,0.0,0.0,0.0,0,,,42.0,153.89999999999995,171.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Memory,0.2205,Common,441,0.4235294117647059,0.5714285714285714,0.4864864864864864,11,0.6620865045326458,0.4235294117647059,16.0,170.4,386.0,0.0226757369614512,0.5714285714285714,6,0.1818181818181818,4,0.1212121212121212
RNA_lambda_0.25,RNA,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Naive,0.221,Common,442,0.448210922787194,0.5384615384615384,0.4892086330935251,11,0.549839949501748,0.448210922787194,18.0,238.99999999999977,386.0,0.0,0.5384615384615384,7,0.28,1,0.04
RNA_lambda_0.25,RNA,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Effector,0.12,Common,240,0.616,0.3208333333333333,0.421917808219178,3,0.5568295739348371,0.616,21.0,192.49999999999957,386.0,0.0,0.3208333333333333,2,0.1052631578947368,0,0.0
RNA_lambda_0.25,RNA,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Naive,0.0565,Intermediate,113,0.4375,0.1858407079646017,0.2608695652173913,2,0.4312169312169311,0.4375,42.0,288.5,386.0,0.0,0.1858407079646017,0,0.0,0,0.0
RNA_lambda_0.25,RNA,0.25,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.DoubleNegative,0.001,Rare,2,0.0,0.0,0.0,0,,,386.0,386.0,386.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Activated,0.0325,Intermediate,65,0.5,0.0461538461538461,0.0845070422535211,1,0.5,0.5,35.0,260.44999999999993,299.0,0.0,0.0461538461538461,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Naive,0.1545,Common,309,0.8292682926829268,0.9902912621359224,0.9026548672566372,3,0.7956946435207305,0.8292682926829268,35.0,260.44999999999993,299.0,0.0,0.9902912621359224,3,0.75,3,0.75
RNA_lambda_0.5,RNA,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,DC.Myeloid,0.001,Rare,2,0.0,0.0,0.0,0,,,118.0,188.2,196.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD14,0.1345,Common,269,0.9571428571428572,0.9962825278810408,0.97632058287796,4,0.942375283446712,0.9571428571428572,40.0,194.2,196.0,0.0,0.9962825278810408,4,0.8,4,0.8
RNA_lambda_0.5,RNA,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Mono.CD16,0.004,Rare,8,0.0,0.0,0.0,0,,,40.0,180.4,196.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,NK,0.0525,Intermediate,105,0.897196261682243,0.9142857142857144,0.9056603773584906,3,0.869467787114846,0.897196261682243,35.0,241.79999999999995,319.0,0.0,0.9142857142857144,3,0.3333333333333333,3,0.3333333333333333
RNA_lambda_0.5,RNA,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,Platelets,0.002,Rare,4,0.0,0.0,0.0,0,,,39.0,49.8,51.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Memory,0.2205,Common,441,0.50682261208577,0.5895691609977324,0.5450733752620546,11,0.5142117540185642,0.50682261208577,18.5,191.05,319.0,0.0,0.5895691609977324,4,0.125,0,0.0
RNA_lambda_0.5,RNA,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD4.Naive,0.221,Common,442,0.5064102564102564,0.7149321266968326,0.5928705440900561,15,0.6067793845490235,0.5064102564102564,20.5,171.75,319.0,0.006787330316742,0.7149321266968326,10,0.3846153846153846,3,0.1153846153846153
RNA_lambda_0.5,RNA,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Effector,0.12,Common,240,0.7623762376237624,0.3208333333333333,0.4516129032258065,3,0.7994366197183099,0.7623762376237624,35.5,183.95,319.0,0.0,0.3208333333333333,3,0.1363636363636363,3,0.1363636363636363
RNA_lambda_0.5,RNA,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.CD8.Naive,0.0565,Intermediate,113,0.0,0.0,0.0,0,,,46.5,233.2,319.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_0.5,RNA,0.5,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,T.DoubleNegative,0.001,Rare,2,0.0,0.0,0.0,0,,,253.0,312.4,319.0,0.0,0.0,0,0.0,0,0.0
RNA_lambda_2,RNA,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Activated,0.0325,Intermediate,65,0.7142857142857143,0.0769230769230769,0.1388888888888889,1,0.7142857142857143,0.7142857142857143,107.0,244.7,260.0,0.0,0.0769230769230769,1,0.3333333333333333,1,0.3333333333333333
RNA_lambda_2,RNA,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,B.Naive,0.1545,Common,309,0.8365122615803815,0.9935275080906149,0.908284023668639,2,0.8406182602444285,0.8365122615803815,107.0,244.7,260.0,0.0,0.9935275080906149,2,0.6666666666666666,2,0.6666666666666666
RNA_lambda_2,RNA,2.0,D18,GARQ,0,diagnostic_variant_modality_weight,0.02,DC.Myeloid,0.001,Rare,2,0.0,0.0,0.0,0,,,281.0,281.0,281.0,0.0,0.0,0,0.0,0,0.0
