variant,run,dataset,method,seed,implementation_tag,resolution,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
reposition_interval10,D17_reposition_interval10_smoke,D17,GARQ,0,diagnostic_variant_reposition_interval,0.02,T Cells,0.007,Rare,14,0.0,0.0,0.0,0,,,25.0,348.6,359.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D17_reposition_interval10_smoke,D17,GARQ,0,diagnostic_variant_reposition_interval,0.02,Tumor (Neuronal-like),0.0845,Intermediate,169,0.3387096774193548,0.2485207100591716,0.2866894197952218,3,0.6237816764132553,0.3387096774193548,10.0,312.1999999999999,359.0,0.0059171597633136,0.2485207100591716,2,0.1052631578947368,1,0.0526315789473684
reposition_interval10,D17_reposition_interval10_smoke,D17,GARQ,0,diagnostic_variant_reposition_interval,0.02,Tumor Epithelial,0.203,Common,406,0.5408719346049047,0.9778325123152708,0.6964912280701755,3,0.4783973119430236,0.5408719346049047,91.0,346.0,359.0,0.0,0.9778325123152708,1,0.1666666666666666,1,0.1666666666666666
legacy_continuous,D17_legacy_continuous_smoke_seed1,D17,GARQ,1,instrumented_legacy,0.02,Endothelial Cells,0.002,Rare,4,0.0,0.0,0.0,0,,,131.5,171.64999999999998,176.0,0.0,0.0,0,0.0,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed1,D17,GARQ,1,instrumented_legacy,0.02,Injured PT-like,0.0175,Intermediate,35,0.0,0.0,0.0,0,,,85.0,192.5,275.0,0.0,0.0,0,0.0,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed1,D17,GARQ,1,instrumented_legacy,0.02,Low Quality / Dying,0.0355,Intermediate,71,0.238095238095238,0.0704225352112676,0.108695652173913,1,0.238095238095238,0.238095238095238,48.0,176.0,275.0,0.0,0.0704225352112676,0,0.0,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed1,D17,GARQ,1,instrumented_legacy,0.02,Mast Cells,0.004,Rare,8,0.0,0.0,0.0,0,,,59.0,138.14999999999998,147.0,0.0,0.0,0,0.0,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed1,D17,GARQ,1,instrumented_legacy,0.02,Myeloid Cells,0.0375,Intermediate,75,0.6923076923076923,0.24,0.3564356435643564,2,0.65625,0.6923076923076923,59.0,205.6999999999999,275.0,0.0,0.24,1,0.0666666666666666,1,0.0666666666666666
legacy_continuous,D17_legacy_continuous_smoke_seed1,D17,GARQ,1,instrumented_legacy,0.02,Parietal Epithelial Cells,0.034,Intermediate,68,0.0,0.0,0.0,0,,,37.0,174.2,275.0,0.0,0.0,0,0.0,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed1,D17,GARQ,1,instrumented_legacy,0.02,Podocytes,0.083,Intermediate,166,0.3220338983050847,0.1144578313253012,0.1688888888888889,5,0.4920255183413078,0.3220338983050847,33.0,170.5,275.0,0.0120481927710843,0.1144578313253012,1,0.032258064516129,1,0.032258064516129
legacy_continuous,D17_legacy_continuous_smoke_seed1,D17,GARQ,1,instrumented_legacy,0.02,Proximal Tubule,0.4285,Common,857,0.6607287449392713,0.9521586931155192,0.7801147227533461,21,0.6334292177224958,0.6607287449392713,28.0,169.95,275.0,0.0,0.9521586931155192,15,0.46875,11,0.34375
legacy_continuous,D17_legacy_continuous_smoke_seed1,D17,GARQ,1,instrumented_legacy,0.02,Stressed Tumor (p53+),0.0635,Intermediate,127,0.2692307692307692,0.0551181102362204,0.0915032679738562,2,0.375,0.2692307692307692,33.0,171.59999999999997,275.0,0.0,0.0551181102362204,0,0.0,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed1,D17,GARQ,1,instrumented_legacy,0.02,T Cells,0.007,Rare,14,0.0,0.0,0.0,0,,,140.0,172.7,176.0,0.0,0.0,0,0.0,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed1,D17,GARQ,1,instrumented_legacy,0.02,Tumor (Neuronal-like),0.0845,Intermediate,169,0.5,0.0887573964497041,0.1507537688442211,3,0.5125000000000001,0.5,23.0,173.25,275.0,0.0,0.0887573964497041,1,0.0384615384615384,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed1,D17,GARQ,1,instrumented_legacy,0.02,Tumor Epithelial,0.203,Common,406,0.6401326699834162,0.9507389162561576,0.7651139742319127,6,0.6055894832680547,0.6401326699834162,21.5,168.85,176.0,0.0,0.9507389162561576,4,0.2857142857142857,1,0.0714285714285714
no_manual_reposition,D17_no_manual_reposition_smoke_seed1,D17,GARQ,1,diagnostic_variant_no_dynamic_update,0.02,Endothelial Cells,0.002,Rare,4,0.0,0.0,0.0,0,,,86.0,276.29999999999995,309.0,0.0,0.0,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed1,D17,GARQ,1,diagnostic_variant_no_dynamic_update,0.02,Injured PT-like,0.0175,Intermediate,35,0.0,0.0,0.0,0,,,65.0,186.59999999999988,309.0,0.0,0.0,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed1,D17,GARQ,1,diagnostic_variant_no_dynamic_update,0.02,Low Quality / Dying,0.0355,Intermediate,71,0.0,0.0,0.0,0,,,55.0,151.94999999999993,309.0,0.0,0.0,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed1,D17,GARQ,1,diagnostic_variant_no_dynamic_update,0.02,Mast Cells,0.004,Rare,8,0.0,0.0,0.0,0,,,53.0,127.2,129.0,0.0,0.0,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed1,D17,GARQ,1,diagnostic_variant_no_dynamic_update,0.02,Myeloid Cells,0.0375,Intermediate,75,0.5833333333333334,0.1866666666666666,0.2828282828282828,2,0.5,0.5833333333333334,55.0,191.99999999999997,309.0,0.0,0.1866666666666666,1,0.0714285714285714,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed1,D17,GARQ,1,diagnostic_variant_no_dynamic_update,0.02,Parietal Epithelial Cells,0.034,Intermediate,68,0.5714285714285714,0.0588235294117647,0.1066666666666666,1,0.5714285714285714,0.5714285714285714,45.5,130.35000000000002,156.0,0.0,0.0588235294117647,1,0.05,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed1,D17,GARQ,1,diagnostic_variant_no_dynamic_update,0.02,Podocytes,0.083,Intermediate,166,0.2300884955752212,0.1566265060240964,0.1863799283154122,2,0.2287581699346405,0.2300884955752212,55.0,146.54999999999995,309.0,0.0,0.1566265060240964,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed1,D17,GARQ,1,diagnostic_variant_no_dynamic_update,0.02,Proximal Tubule,0.4285,Common,857,0.6806649168853893,0.9078179696616102,0.778,22,0.6704940871579738,0.6806649168853893,37.0,135.75,309.0,0.0116686114352392,0.9078179696616102,15,0.4166666666666667,12,0.3333333333333333
no_manual_reposition,D17_no_manual_reposition_smoke_seed1,D17,GARQ,1,diagnostic_variant_no_dynamic_update,0.02,Stressed Tumor (p53+),0.0635,Intermediate,127,0.3636363636363636,0.1259842519685039,0.1871345029239766,2,0.3563218390804598,0.3636363636363636,49.5,146.54999999999995,309.0,0.0,0.1259842519685039,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed1,D17,GARQ,1,diagnostic_variant_no_dynamic_update,0.02,T Cells,0.007,Rare,14,0.0,0.0,0.0,0,,,113.0,245.9999999999999,309.0,0.0,0.0,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed1,D17,GARQ,1,diagnostic_variant_no_dynamic_update,0.02,Tumor (Neuronal-like),0.0845,Intermediate,169,0.0,0.0,0.0,0,,,49.5,151.94999999999993,309.0,0.0,0.0,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed1,D17,GARQ,1,diagnostic_variant_no_dynamic_update,0.02,Tumor Epithelial,0.203,Common,406,0.5381165919282511,0.8866995073891626,0.6697674418604651,10,0.5828536114118826,0.5381165919282511,37.0,132.30000000000013,309.0,0.0,0.8866995073891626,7,0.35,4,0.2
reposition_interval5,D17_reposition_interval5_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Endothelial Cells,0.002,Rare,4,0.0,0.0,0.0,0,,,195.0,257.1,264.0,0.0,0.0,0,0.0,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Injured PT-like,0.0175,Intermediate,35,0.0,0.0,0.0,0,,,167.5,357.49999999999983,434.0,0.0,0.0,0,0.0,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Low Quality / Dying,0.0355,Intermediate,71,0.0,0.0,0.0,0,,,23.0,297.9999999999999,434.0,0.0,0.0,0,0.0,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Mast Cells,0.004,Rare,8,0.0,0.0,0.0,0,,,183.0,398.1499999999999,434.0,0.0,0.0,0,0.0,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Myeloid Cells,0.0375,Intermediate,75,0.6,0.44,0.5076923076923077,3,0.5016548463356975,0.6,41.5,340.4999999999999,434.0,0.0,0.44,2,0.1666666666666666,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Parietal Epithelial Cells,0.034,Intermediate,68,0.3125,0.0735294117647058,0.119047619047619,1,0.3125,0.3125,36.0,280.69999999999976,434.0,0.0,0.0735294117647058,0,0.0,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Podocytes,0.083,Intermediate,166,0.3939393939393939,0.0783132530120482,0.1306532663316583,4,0.4824561403508771,0.3939393939393939,21.0,256.6499999999999,434.0,0.0,0.0783132530120482,1,0.0416666666666666,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Proximal Tubule,0.4285,Common,857,0.6920473773265652,0.9544924154025672,0.8023540951446788,16,0.6573426235224109,0.6920473773265652,19.0,249.29999999999995,434.0,0.0070011668611435,0.9544924154025672,12,0.4444444444444444,7,0.2592592592592592
reposition_interval5,D17_reposition_interval5_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Stressed Tumor (p53+),0.0635,Intermediate,127,0.2857142857142857,0.0314960629921259,0.0567375886524822,1,0.2857142857142857,0.2857142857142857,21.0,264.0,434.0,0.0,0.0314960629921259,0,0.0,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,T Cells,0.007,Rare,14,0.0,0.0,0.0,0,,,121.0,391.5,434.0,0.0,0.0,0,0.0,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Tumor (Neuronal-like),0.0845,Intermediate,169,0.3953488372093023,0.1005917159763313,0.160377358490566,5,0.6190476190476191,0.3953488372093023,14.0,261.54999999999995,434.0,0.0118343195266272,0.1005917159763313,2,0.0909090909090909,2,0.0909090909090909
reposition_interval5,D17_reposition_interval5_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Tumor Epithelial,0.203,Common,406,0.5722983257229832,0.9261083743842364,0.7074317968015051,7,0.5817436949015897,0.5722983257229832,14.0,215.69999999999996,264.0,0.0,0.9261083743842364,4,0.2666666666666666,2,0.1333333333333333
reposition_interval10,D17_reposition_interval10_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Endothelial Cells,0.002,Rare,4,0.0,0.0,0.0,0,,,253.0,411.4,429.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D17_reposition_interval10_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Injured PT-like,0.0175,Intermediate,35,0.0,0.0,0.0,0,,,96.0,373.5,429.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D17_reposition_interval10_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Low Quality / Dying,0.0355,Intermediate,71,0.0,0.0,0.0,0,,,21.0,323.55000000000007,429.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D17_reposition_interval10_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Mast Cells,0.004,Rare,8,0.0,0.0,0.0,0,,,170.0,403.1,429.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D17_reposition_interval10_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Myeloid Cells,0.0375,Intermediate,75,0.0,0.0,0.0,0,,,58.0,379.0499999999999,429.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D17_reposition_interval10_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Parietal Epithelial Cells,0.034,Intermediate,68,0.5,0.1323529411764706,0.2093023255813953,3,0.6181818181818182,0.5,24.0,367.94999999999993,429.0,0.0294117647058823,0.1323529411764706,1,0.0833333333333333,1,0.0833333333333333
reposition_interval10,D17_reposition_interval10_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Podocytes,0.083,Intermediate,166,0.3888888888888889,0.0843373493975903,0.1386138613861386,5,0.4532051282051282,0.3888888888888889,18.0,315.19999999999993,429.0,0.0,0.0843373493975903,1,0.04,1,0.04
reposition_interval10,D17_reposition_interval10_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Proximal Tubule,0.4285,Common,857,0.7234848484848485,0.8914819136522754,0.7987454260324097,24,0.6876030421539067,0.7234848484848485,13.5,307.5,429.0,0.0151691948658109,0.8914819136522754,19,0.5277777777777778,12,0.3333333333333333
reposition_interval10,D17_reposition_interval10_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Stressed Tumor (p53+),0.0635,Intermediate,127,0.0,0.0,0.0,0,,,26.0,340.19999999999993,429.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D17_reposition_interval10_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,T Cells,0.007,Rare,14,0.0,0.0,0.0,0,,,253.0,411.4,429.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D17_reposition_interval10_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Tumor (Neuronal-like),0.0845,Intermediate,169,0.324468085106383,0.3609467455621302,0.3417366946778711,2,0.3532679738562091,0.324468085106383,20.0,323.55000000000007,429.0,0.0,0.3609467455621302,0,0.0,0,0.0
reposition_interval10,D17_reposition_interval10_smoke_seed1,D17,GARQ,1,diagnostic_variant_reposition_interval,0.02,Tumor Epithelial,0.203,Common,406,0.5341880341880342,0.9236453201970444,0.6768953068592058,5,0.6121660947747904,0.5341880341880342,15.0,323.3999999999997,429.0,0.0073891625615763,0.9236453201970444,2,0.1538461538461538,1,0.0769230769230769
legacy_continuous,D17_legacy_continuous_smoke_seed2,D17,GARQ,2,instrumented_legacy,0.02,Endothelial Cells,0.002,Rare,4,0.0,0.0,0.0,0,,,92.0,267.5,287.0,0.0,0.0,0,0.0,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed2,D17,GARQ,2,instrumented_legacy,0.02,Injured PT-like,0.0175,Intermediate,35,0.0,0.0,0.0,0,,,39.0,244.99999999999997,293.0,0.0,0.0,0,0.0,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed2,D17,GARQ,2,instrumented_legacy,0.02,Low Quality / Dying,0.0355,Intermediate,71,0.25,0.0140845070422535,0.0266666666666666,1,0.25,0.25,36.0,287.6,293.0,0.0,0.0140845070422535,0,0.0,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed2,D17,GARQ,2,instrumented_legacy,0.02,Mast Cells,0.004,Rare,8,0.0,0.0,0.0,0,,,119.0,212.6,233.0,0.0,0.0,0,0.0,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed2,D17,GARQ,2,instrumented_legacy,0.02,Myeloid Cells,0.0375,Intermediate,75,0.75,0.04,0.0759493670886075,2,0.75,0.75,44.0,249.19999999999996,287.0,0.0266666666666666,0.04,1,0.0666666666666666,1,0.0666666666666666
legacy_continuous,D17_legacy_continuous_smoke_seed2,D17,GARQ,2,instrumented_legacy,0.02,Parietal Epithelial Cells,0.034,Intermediate,68,0.2857142857142857,0.0294117647058823,0.0533333333333333,1,0.2857142857142857,0.2857142857142857,39.0,287.0,293.0,0.0,0.0294117647058823,0,0.0,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed2,D17,GARQ,2,instrumented_legacy,0.02,Podocytes,0.083,Intermediate,166,0.3571428571428571,0.0301204819277108,0.0555555555555555,1,0.3571428571428571,0.3571428571428571,28.0,254.5999999999999,293.0,0.0,0.0301204819277108,0,0.0,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed2,D17,GARQ,2,instrumented_legacy,0.02,Proximal Tubule,0.4285,Common,857,0.7103631532329495,0.9358226371061844,0.8076535750251763,18,0.622259744299145,0.7103631532329495,31.0,257.29999999999995,293.0,0.0,0.9358226371061844,13,0.40625,6,0.1875
legacy_continuous,D17_legacy_continuous_smoke_seed2,D17,GARQ,2,instrumented_legacy,0.02,Stressed Tumor (p53+),0.0635,Intermediate,127,0.4262295081967213,0.2047244094488189,0.276595744680851,2,0.5333333333333333,0.4262295081967213,36.0,276.1999999999998,293.0,0.0,0.2047244094488189,1,0.04,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed2,D17,GARQ,2,instrumented_legacy,0.02,T Cells,0.007,Rare,14,0.0,0.0,0.0,0,,,52.0,228.1999999999999,287.0,0.0,0.0,0,0.0,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed2,D17,GARQ,2,instrumented_legacy,0.02,Tumor (Neuronal-like),0.0845,Intermediate,169,0.3809523809523809,0.3313609467455621,0.3544303797468354,5,0.4423159636062861,0.3809523809523809,28.0,255.7999999999996,293.0,0.0,0.3313609467455621,2,0.08,0,0.0
legacy_continuous,D17_legacy_continuous_smoke_seed2,D17,GARQ,2,instrumented_legacy,0.02,Tumor Epithelial,0.203,Common,406,0.6277602523659306,0.9802955665024632,0.7653846153846153,10,0.5979065467462947,0.6277602523659306,28.0,169.3999999999998,287.0,0.0,0.9802955665024632,7,0.4666666666666667,1,0.0666666666666666
no_manual_reposition,D17_no_manual_reposition_smoke_seed2,D17,GARQ,2,diagnostic_variant_no_dynamic_update,0.02,Endothelial Cells,0.002,Rare,4,0.0,0.0,0.0,0,,,151.5,351.24999999999994,385.0,0.0,0.0,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed2,D17,GARQ,2,diagnostic_variant_no_dynamic_update,0.02,Injured PT-like,0.0175,Intermediate,35,0.0,0.0,0.0,0,,,49.0,326.1999999999999,385.0,0.0,0.0,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed2,D17,GARQ,2,diagnostic_variant_no_dynamic_update,0.02,Low Quality / Dying,0.0355,Intermediate,71,0.6666666666666666,0.028169014084507,0.054054054054054,1,0.6666666666666666,0.6666666666666666,31.5,267.9499999999997,385.0,0.0,0.028169014084507,1,0.0416666666666666,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed2,D17,GARQ,2,diagnostic_variant_no_dynamic_update,0.02,Mast Cells,0.004,Rare,8,0.0,0.0,0.0,0,,,143.0,360.8,385.0,0.0,0.0,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed2,D17,GARQ,2,diagnostic_variant_no_dynamic_update,0.02,Myeloid Cells,0.0375,Intermediate,75,0.7419354838709677,0.3066666666666666,0.4339622641509433,2,0.7386363636363636,0.7419354838709677,32.0,239.79999999999967,385.0,0.0,0.3066666666666666,2,0.1538461538461538,2,0.1538461538461538
no_manual_reposition,D17_no_manual_reposition_smoke_seed2,D17,GARQ,2,diagnostic_variant_no_dynamic_update,0.02,Parietal Epithelial Cells,0.034,Intermediate,68,0.0,0.0,0.0,0,,,57.0,306.5999999999999,385.0,0.0,0.0,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed2,D17,GARQ,2,diagnostic_variant_no_dynamic_update,0.02,Podocytes,0.083,Intermediate,166,0.5,0.036144578313253,0.0674157303370786,1,0.5,0.5,28.5,229.8499999999996,385.0,0.0,0.036144578313253,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed2,D17,GARQ,2,diagnostic_variant_no_dynamic_update,0.02,Proximal Tubule,0.4285,Common,857,0.6508585445625511,0.9288214702450408,0.7653846153846154,18,0.5770881711608128,0.6508585445625511,23.5,217.14999999999992,385.0,0.0,0.9288214702450408,12,0.375,4,0.125
no_manual_reposition,D17_no_manual_reposition_smoke_seed2,D17,GARQ,2,diagnostic_variant_no_dynamic_update,0.02,Stressed Tumor (p53+),0.0635,Intermediate,127,0.0,0.0,0.0,0,,,61.5,291.9000000000001,385.0,0.0,0.0,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed2,D17,GARQ,2,diagnostic_variant_no_dynamic_update,0.02,T Cells,0.007,Rare,14,0.0,0.0,0.0,0,,,79.0,276.09999999999974,385.0,0.0,0.0,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed2,D17,GARQ,2,diagnostic_variant_no_dynamic_update,0.02,Tumor (Neuronal-like),0.0845,Intermediate,169,0.3273542600896861,0.4319526627218935,0.3724489795918367,5,0.3613970588235294,0.3273542600896861,43.5,280.6499999999999,385.0,0.0,0.4319526627218935,0,0.0,0,0.0
no_manual_reposition,D17_no_manual_reposition_smoke_seed2,D17,GARQ,2,diagnostic_variant_no_dynamic_update,0.02,Tumor Epithelial,0.203,Common,406,0.6811023622047244,0.8522167487684729,0.7571115973741793,11,0.6875695908291601,0.6811023622047244,20.0,143.0,160.0,0.0098522167487684,0.8522167487684729,8,0.3809523809523809,5,0.238095238095238
reposition_interval5,D17_reposition_interval5_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Endothelial Cells,0.002,Rare,4,0.0,0.0,0.0,0,,,361.0,487.9,502.0,0.0,0.0,0,0.0,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Injured PT-like,0.0175,Intermediate,35,0.0,0.0,0.0,0,,,30.0,484.4,502.0,0.0,0.0,0,0.0,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Low Quality / Dying,0.0355,Intermediate,71,0.3636363636363636,0.056338028169014,0.0975609756097561,1,0.3636363636363636,0.3636363636363636,30.0,475.5999999999999,502.0,0.0,0.056338028169014,0,0.0,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Mast Cells,0.004,Rare,8,0.0,0.0,0.0,0,,,409.5,495.4,502.0,0.0,0.0,0,0.0,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Myeloid Cells,0.0375,Intermediate,75,0.5849056603773585,0.4133333333333333,0.484375,4,0.7047619047619047,0.5849056603773585,21.5,394.95,458.0,0.08,0.4133333333333333,3,0.2142857142857142,1,0.0714285714285714
reposition_interval5,D17_reposition_interval5_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Parietal Epithelial Cells,0.034,Intermediate,68,0.3333333333333333,0.0294117647058823,0.054054054054054,1,0.3333333333333333,0.3333333333333333,18.5,469.0,502.0,0.0,0.0294117647058823,0,0.0,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Podocytes,0.083,Intermediate,166,0.4545454545454545,0.0903614457831325,0.1507537688442211,3,0.5616883116883117,0.4545454545454545,16.0,448.29999999999984,502.0,0.0,0.0903614457831325,2,0.0869565217391304,1,0.0434782608695652
reposition_interval5,D17_reposition_interval5_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Proximal Tubule,0.4285,Common,857,0.7180899908172635,0.912485414235706,0.8036998972250771,10,0.6066456132218889,0.7180899908172635,14.5,443.4499999999998,502.0,0.0,0.912485414235706,6,0.25,2,0.0833333333333333
reposition_interval5,D17_reposition_interval5_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Stressed Tumor (p53+),0.0635,Intermediate,127,0.2753623188405797,0.1496062992125984,0.1938775510204081,5,0.3495454545454545,0.2753623188405797,22.0,458.0,502.0,0.0,0.1496062992125984,0,0.0,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,T Cells,0.007,Rare,14,0.0,0.0,0.0,0,,,35.0,290.49999999999983,361.0,0.0,0.0,0,0.0,0,0.0
reposition_interval5,D17_reposition_interval5_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Tumor (Neuronal-like),0.0845,Intermediate,169,0.3947368421052631,0.1775147928994082,0.2448979591836734,4,0.5788530465949822,0.3947368421052631,16.0,443.4499999999998,502.0,0.0059171597633136,0.1775147928994082,1,0.0416666666666666,1,0.0416666666666666
reposition_interval5,D17_reposition_interval5_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Tumor Epithelial,0.203,Common,406,0.5610859728506787,0.916256157635468,0.695977549111319,11,0.7006902597528385,0.5610859728506787,14.0,184.75,361.0,0.0024630541871921,0.916256157635468,9,0.5625,7,0.4375
reposition_interval10,D17_reposition_interval10_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Endothelial Cells,0.002,Rare,4,0.0,0.0,0.0,0,,,82.5,386.69999999999993,429.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D17_reposition_interval10_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Injured PT-like,0.0175,Intermediate,35,0.0,0.0,0.0,0,,,86.0,390.5,429.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D17_reposition_interval10_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Low Quality / Dying,0.0355,Intermediate,71,0.6666666666666666,0.028169014084507,0.054054054054054,1,0.6666666666666666,0.6666666666666666,23.0,331.4999999999997,429.0,0.0,0.028169014084507,1,0.0434782608695652,0,0.0
reposition_interval10,D17_reposition_interval10_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Mast Cells,0.004,Rare,8,0.0,0.0,0.0,0,,,86.0,140.9,147.0,0.0,0.0,0,0.0,0,0.0
reposition_interval10,D17_reposition_interval10_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Myeloid Cells,0.0375,Intermediate,75,0.7096774193548387,0.2933333333333333,0.4150943396226416,3,0.6185185185185186,0.7096774193548387,20.0,114.19999999999996,147.0,0.0,0.2933333333333333,2,0.1176470588235294,1,0.0588235294117647
reposition_interval10,D17_reposition_interval10_smoke_seed2,D17,GARQ,2,diagnostic_variant_reposition_interval,0.02,Parietal Epithelial Cells,0.034,Intermediate,68,0.0,0.0,0.0,0,,,40.0,378.95,429.0,0.0,0.0,0,0.0,0,0.0
