dataset,seed,implementation_tag,reference,inference_batch_size,cell_order_seed,cell_order,realized_K,wall_time_seconds,peak_gpu_allocated_bytes,n_cells,ARI,NMI,VI_nats,coassignment_agreement_rand,cell_type,abundance,abundance_class,support,cell_precision,cell_recall,cell_f1,dominant_metacell_count,purity_unweighted,purity_weighted,involved_metacell_size_median,involved_metacell_size_p95,involved_metacell_size_max,strict_recovery,majority_recovery,majority_retention_metacell_count,majority_retention,high_purity_recovery_metacell_count,high_purity_recovery
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,MAIT-NKT cells,0.045,Intermediate,90,0.75,0.0666666666666666,0.1224489795918367,1,0.75,0.75,39.0,462.25,580.0,0.0,0.0666666666666666,1,0.1666666666666666,1,0.1666666666666666
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,Memory B,0.0215,Intermediate,43,0.0,0.0,0.0,0,,,94.5,116.55,119.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,NK-T doublets,0.015,Intermediate,30,1.0,0.0333333333333333,0.064516129032258,1,1.0,1.0,46.0,441.0999999999997,580.0,0.0333333333333333,0.0333333333333333,1,0.1428571428571428,1,0.1428571428571428
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,NK-monocyte doublets,0.014,Intermediate,28,0.0,0.0,0.0,0,,,40.0,221.8,242.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,Naive B,0.057,Intermediate,114,0.6031746031746031,1.0,0.7524752475247524,2,0.6436974789915967,0.6031746031746031,94.5,116.55,119.0,0.0,1.0,1,0.5,1,0.5
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,Neutrophils,0.0295,Intermediate,59,0.0,0.0,0.0,0,,,187.5,236.55,242.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,Non classical monocytes,0.051,Intermediate,102,0.603448275862069,0.3431372549019608,0.4375,2,0.7125,0.603448275862069,40.0,209.29999999999995,242.0,0.1764705882352941,0.3431372549019608,1,0.1428571428571428,1,0.1428571428571428
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,Plasma cells,0.002,Rare,4,0.0,0.0,0.0,0,,,62.5,113.35,119.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,Platelet-T cell doublets,0.002,Rare,4,0.0,0.0,0.0,0,,,14.5,101.69999999999996,117.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,Platelet-bound monocytes,0.0155,Intermediate,31,0.0,0.0,0.0,0,,,133.0,231.1,242.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,Platelets,0.003,Rare,6,0.0,0.0,0.0,0,,,74.0,127.1,133.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,Proliferating T and NK cell,0.0025,Rare,5,0.0,0.0,0.0,0,,,117.0,175.5,182.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,Regulatory T cells,0.0075,Rare,15,0.0,0.0,0.0,0,,,28.0,470.3999999999999,580.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,T-NK-B cell doublets,0.0265,Intermediate,53,0.6875,0.2075471698113207,0.3188405797101449,2,0.6166666666666667,0.6875,44.5,203.84999999999997,242.0,0.0,0.2075471698113207,1,0.125,1,0.125
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,conventional DC,0.0075,Rare,15,0.2631578947368421,0.3333333333333333,0.2941176470588235,1,0.2631578947368421,0.2631578947368421,86.5,225.65,242.0,0.0,0.3333333333333333,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,gdT cells,0.04,Intermediate,80,0.5740740740740741,0.3875,0.4626865671641791,2,0.4918478260869565,0.5740740740740741,32.0,420.79999999999984,580.0,0.0,0.3875,1,0.1111111111111111,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,7,permuted,36,0.2809821730479598,139125248,2000,0.8649249294055722,0.830829650965672,0.8821715402890256,0.9704822411205604,plasmacytoid DC,0.0055,Rare,11,1.0,0.7272727272727273,0.8421052631578948,1,1.0,1.0,13.5,18.45,19.0,0.7272727272727273,0.7272727272727273,1,0.5,1,0.5
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,CD4 and CD8 activated memory,0.0075,Rare,15,0.0,0.0,0.0,0,,,27.0,497.0499999999998,580.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,CD4 memory,0.0865,Intermediate,173,0.257799671592775,0.907514450867052,0.40153452685422,4,0.6374361430395913,0.257799671592775,8.5,386.4499999999997,580.0,0.0115606936416184,0.907514450867052,2,0.25,2,0.25
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,CD4 naive I,0.0735,Intermediate,147,0.4318181818181818,0.1292517006802721,0.1989528795811518,3,0.4506172839506173,0.4318181818181818,9.0,469.3999999999999,580.0,0.0,0.1292517006802721,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,CD4 naive II,0.018,Intermediate,36,0.0,0.0,0.0,0,,,27.0,524.6999999999999,580.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,CD56bright CD16dim NK,0.0185,Intermediate,37,0.0,0.0,0.0,0,,,106.0,167.79999999999998,180.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,CD56dim CD16bright NK,0.206,Common,412,0.8230277185501066,0.9368932038834952,0.8762769580022702,9,0.7716144184365956,0.8230277185501066,33.5,146.44999999999996,180.0,0.0485436893203883,0.9368932038834952,7,0.5833333333333334,6,0.5
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,CD8 effector,0.06,Intermediate,120,0.4692307692307692,0.5083333333333333,0.488,3,0.4734157814069024,0.4692307692307692,50.0,380.0,580.0,0.0,0.5083333333333333,1,0.0909090909090909,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,CD8 memory,0.038,Intermediate,76,0.0,0.0,0.0,0,,,27.0,441.6999999999997,580.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,CD8 naive,0.0385,Intermediate,77,1.0,0.0129870129870129,0.0256410256410256,1,1.0,1.0,27.0,469.3999999999999,580.0,0.0129870129870129,0.0129870129870129,1,0.2,1,0.2
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,Classical monocytes,0.1035,Common,207,0.5188172043010753,0.932367149758454,0.6666666666666667,2,0.485191637630662,0.5188172043010753,84.5,227.99999999999997,246.0,0.0,0.932367149758454,1,0.25,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,Erythroid ,0.005,Rare,10,1.0,1.0,1.0,2,1.0,1.0,5.0,6.8,7.0,1.0,1.0,2,1.0,2,1.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,MAIT-NKT cells,0.045,Intermediate,90,0.7692307692307693,0.1111111111111111,0.1941747572815534,1,0.7692307692307693,0.7692307692307693,50.0,485.19999999999993,580.0,0.0,0.1111111111111111,1,0.2,1,0.2
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,Memory B,0.0215,Intermediate,43,0.0,0.0,0.0,0,,,95.0,116.6,119.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,NK-T doublets,0.015,Intermediate,30,0.0,0.0,0.0,0,,,38.5,418.64999999999975,580.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,NK-monocyte doublets,0.014,Intermediate,28,0.0,0.0,0.0,0,,,43.0,225.7,246.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,Naive B,0.057,Intermediate,114,0.6,1.0,0.7499999999999999,2,0.6323825304769795,0.6,95.0,116.6,119.0,0.0,1.0,2,1.0,1,0.5
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,Neutrophils,0.0295,Intermediate,59,0.0,0.0,0.0,0,,,126.0,234.0,246.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,Non classical monocytes,0.051,Intermediate,102,0.5806451612903226,0.3529411764705882,0.4390243902439025,2,0.6829865361077111,0.5806451612903226,32.0,203.99999999999997,246.0,0.0,0.3529411764705882,1,0.125,1,0.125
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,Plasma cells,0.002,Rare,4,0.0,0.0,0.0,0,,,62.5,113.35,119.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,Platelet-T cell doublets,0.002,Rare,4,0.0,0.0,0.0,0,,,13.0,16.6,17.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,Platelet-bound monocytes,0.0155,Intermediate,31,0.0,0.0,0.0,0,,,126.0,234.0,246.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,Platelets,0.003,Rare,6,0.0,0.0,0.0,0,,,72.5,120.65,126.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,Proliferating T and NK cell,0.0025,Rare,5,0.0,0.0,0.0,0,,,119.0,173.9,180.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,Regulatory T cells,0.0075,Rare,15,0.0,0.0,0.0,0,,,27.0,469.3999999999999,580.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,T-NK-B cell doublets,0.0265,Intermediate,53,0.6428571428571429,0.1698113207547169,0.2686567164179104,2,0.6041666666666666,0.6428571428571429,21.0,197.99999999999997,246.0,0.0,0.1698113207547169,1,0.1111111111111111,1,0.1111111111111111
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,conventional DC,0.0075,Rare,15,0.238095238095238,0.3333333333333333,0.2777777777777778,1,0.238095238095238,0.238095238095238,84.5,227.99999999999997,246.0,0.0,0.3333333333333333,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,gdT cells,0.04,Intermediate,80,0.5614035087719298,0.4,0.4671532846715329,2,0.5042857142857142,0.5614035087719298,17.0,380.0,580.0,0.0,0.4,1,0.0909090909090909,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,8,permuted,35,0.2798133110627532,139125248,2000,0.871058722959046,0.8381983021962686,0.8449077922183621,0.9718369184592296,plasmacytoid DC,0.0055,Rare,11,0.875,0.6363636363636364,0.7368421052631579,1,0.875,0.875,14.5,20.35,21.0,0.0,0.6363636363636364,1,0.5,1,0.5
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,CD4 and CD8 activated memory,0.0075,Rare,15,0.0,0.0,0.0,0,,,30.5,494.2499999999998,576.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,CD4 memory,0.0865,Intermediate,173,0.2598684210526316,0.9132947976878611,0.4046094750320103,3,0.5462776284348866,0.2598684210526316,11.0,412.4999999999996,576.0,0.0057803468208092,0.9132947976878611,1,0.1428571428571428,1,0.1428571428571428
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,CD4 naive I,0.0735,Intermediate,147,0.4693877551020408,0.1564625850340136,0.2346938775510204,3,0.4851010101010101,0.4693877551020408,20.5,494.0999999999998,576.0,0.0,0.1564625850340136,1,0.25,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,CD4 naive II,0.018,Intermediate,36,0.0,0.0,0.0,0,,,30.0,521.4,576.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,CD56bright CD16dim NK,0.0185,Intermediate,37,0.0,0.0,0.0,0,,,109.0,172.0,185.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,CD56dim CD16bright NK,0.206,Common,412,0.8199152542372882,0.9393203883495146,0.8755656108597285,8,0.8045471313790279,0.8199152542372882,47.0,152.5,185.0,0.0558252427184466,0.9393203883495146,7,0.6363636363636364,6,0.5454545454545454
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,CD8 effector,0.06,Intermediate,120,0.4452554744525547,0.5083333333333333,0.4747081712062256,4,0.5208226406620902,0.4452554744525547,47.0,380.5,576.0,0.0,0.5083333333333333,2,0.1818181818181818,1,0.0909090909090909
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,CD8 memory,0.038,Intermediate,76,1.0,0.0131578947368421,0.0259740259740259,1,1.0,1.0,109.0,458.6999999999997,576.0,0.0131578947368421,0.0131578947368421,1,0.1428571428571428,1,0.1428571428571428
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,CD8 naive,0.0385,Intermediate,77,1.0,0.0129870129870129,0.0256410256410256,1,1.0,1.0,30.0,466.9999999999999,576.0,0.0129870129870129,0.0129870129870129,1,0.2,1,0.2
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,Classical monocytes,0.1035,Common,207,0.5091863517060368,0.9371980676328504,0.6598639455782314,2,0.4776208933185677,0.5091863517060368,83.0,233.54999999999995,252.0,0.0,0.9371980676328504,1,0.25,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,Erythroid ,0.005,Rare,10,1.0,1.0,1.0,3,1.0,1.0,3.0,5.699999999999999,6.0,1.0,1.0,3,1.0,3,1.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,MAIT-NKT cells,0.045,Intermediate,90,0.6363636363636364,0.0777777777777777,0.1386138613861386,1,0.6363636363636364,0.6363636363636364,39.0,459.25,576.0,0.0,0.0777777777777777,1,0.1666666666666666,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,Memory B,0.0215,Intermediate,43,0.0,0.0,0.0,0,,,94.5,110.25,112.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,NK-T doublets,0.015,Intermediate,30,0.0,0.0,0.0,0,,,78.0,462.0,576.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,NK-monocyte doublets,0.014,Intermediate,28,0.0,0.0,0.0,0,,,37.0,230.5,252.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,Naive B,0.057,Intermediate,114,0.6031746031746031,1.0,0.7524752475247524,2,0.6286525974025974,0.6031746031746031,94.5,110.25,112.0,0.0,1.0,1,0.5,1,0.5
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,Neutrophils,0.0295,Intermediate,59,0.0,0.0,0.0,0,,,129.0,239.7,252.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,Non classical monocytes,0.051,Intermediate,102,0.6,0.3235294117647059,0.4203821656050955,2,0.6884384384384384,0.6,27.5,208.94999999999996,252.0,0.0,0.3235294117647059,1,0.125,1,0.125
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,Plasma cells,0.002,Rare,4,0.0,0.0,0.0,0,,,58.5,106.65,112.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,Platelet-T cell doublets,0.002,Rare,4,0.0,0.0,0.0,0,,,15.0,15.9,16.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,Platelet-bound monocytes,0.0155,Intermediate,31,0.0,0.0,0.0,0,,,129.0,239.7,252.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,Platelets,0.003,Rare,6,0.0,0.0,0.0,0,,,73.5,123.45,129.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,Proliferating T and NK cell,0.0025,Rare,5,0.0,0.0,0.0,0,,,120.0,178.5,185.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,Regulatory T cells,0.0075,Rare,15,0.0,0.0,0.0,0,,,30.0,466.9999999999999,576.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,T-NK-B cell doublets,0.0265,Intermediate,53,0.7333333333333333,0.2075471698113207,0.3235294117647058,3,0.762962962962963,0.7333333333333333,16.0,202.79999999999995,252.0,0.0188679245283018,0.2075471698113207,2,0.2222222222222222,2,0.2222222222222222
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,conventional DC,0.0075,Rare,15,0.25,0.2666666666666666,0.2580645161290323,1,0.25,0.25,83.0,233.54999999999995,252.0,0.0,0.2666666666666666,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,gdT cells,0.04,Intermediate,80,0.5957446808510638,0.35,0.4409448818897637,1,0.5957446808510638,0.5957446808510638,31.0,439.14999999999975,576.0,0.0,0.35,1,0.125,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,512,9,permuted,36,0.2837895499542355,139125248,2000,0.8688991085891244,0.8384365337342012,0.8422060682198032,0.97136068034017,plasmacytoid DC,0.0055,Rare,11,1.0,0.7272727272727273,0.8421052631578948,1,1.0,1.0,12.0,15.6,16.0,0.7272727272727273,0.7272727272727273,1,0.5,1,0.5
D5,0,instrumented_legacy,legacy_eval_loader_assignment,1024,-1,canonical,34,0.2851946670562029,155553792,2000,1.0,1.0,0.0,1.0,CD4 and CD8 activated memory,0.0075,Rare,15,0.0,0.0,0.0,0,,,33.0,491.8999999999998,572.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,1024,-1,canonical,34,0.2851946670562029,155553792,2000,1.0,1.0,0.0,1.0,CD4 memory,0.0865,Intermediate,173,0.2619808306709265,0.9479768786127168,0.4105131414267834,5,0.41947000368053,0.2619808306709265,11.0,411.7999999999996,572.0,0.0057803468208092,0.9479768786127168,1,0.1428571428571428,1,0.1428571428571428
D5,0,instrumented_legacy,legacy_eval_loader_assignment,1024,-1,canonical,34,0.2851946670562029,155553792,2000,1.0,1.0,0.0,1.0,CD4 naive I,0.0735,Intermediate,147,0.5128205128205128,0.1360544217687075,0.2150537634408602,2,0.5227272727272727,0.5128205128205128,11.0,463.19999999999993,572.0,0.0,0.1360544217687075,1,0.2,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,1024,-1,canonical,34,0.2851946670562029,155553792,2000,1.0,1.0,0.0,1.0,CD4 naive II,0.018,Intermediate,36,0.0,0.0,0.0,0,,,28.0,465.19999999999993,572.0,0.0,0.0,0,0.0,0,0.0
D5,0,instrumented_legacy,legacy_eval_loader_assignment,1024,-1,canonical,34,0.2851946670562029,155553792,2000,1.0,1.0,0.0,1.0,CD56bright CD16dim NK,0.0185,Intermediate,37,0.0,0.0,0.0,0,,,83.5,165.5,184.0,0.0,0.0,0,0.0,0,0.0
